dialect,sentence_id,token_index,word,morphological_segment,pos_tag
Gulf,1A_5045,1,الأسد,ال+أسد,DET+NOUN
Gulf,1A_5046,2,يمشي,يمشي,V
Gulf,1A_5047,3,على,على,PREP
Gulf,1A_5048,4,جرحة,جرح+ة,NOUN+NSUFF
Gulf,1A_5049,5,ومايبين,و+ما+يبين,CONJ+PART+V
Gulf,1A_5050,6,بيه,بي+ه,PREP+PRON
Gulf,1A_5051,7,جريح,جريح,ADJ
Gulf,1A_5052,8,هذا,هذا,PRON
Gulf,1A_5053,9,طبعك,طبع+ك,NOUN+PRON
Gulf,1A_5054,10,يالعراقي,ي+ال+عراقي,PART+DET+ADJ
Gulf,1A_5055,11,ومايصح,و+ما+يصح,CONJ+PART+V
Gulf,1A_5056,12,ا,ا,PART
Gulf,1A_5057,13,?,?,PUNC
Gulf,1A_5058,14,الصحيح,ال+صحيح,DET+ADJ
Gulf,1A_5059,15,#العراق_الصين,#العراق_الصين,HASH
Gulf,3A_5060,1,اكثر,اكثر,ADJ
Gulf,3A_5061,2,شي,شي,NOUN
Gulf,3A_5062,3,ممكن,ممكن,ADJ
Gulf,3A_5063,4,يالم,يالم,V
Gulf,3A_5064,5,؟,؟,PUNC
Gulf,3A_5065,6,تتنظر,تتنظر,V
Gulf,3A_5066,7,شخص,شخص,NOUN
Gulf,3A_5067,8,ويطلع,و+يطلع,CONJ+V
Gulf,3A_5068,9,يتجاهلك,يتجاهل+ك,V+PRON
Gulf,5B_5069,1,شخصيا,شخصي+ا,ADJ+CASE
Gulf,5B_5070,2,.,.,PUNC
Gulf,5B_5071,3,.,.,PUNC
Gulf,5B_5072,4,اذا,اذا,PART
Gulf,5B_5073,5,ما,ما,PART
Gulf,5B_5074,6,نمت,نم+ت,V+PRON
Gulf,5B_5075,7,كويس,كويس,ADJ
Gulf,5B_5076,8,،,،,PUNC
Gulf,5B_5077,9,كل,كل,NOUN
Gulf,5B_5078,10,العلل,ال+علل,DET+NOUN
Gulf,5B_5079,11,اللي,اللي,PART
Gulf,5B_5080,12,في,في,PREP
Gulf,5B_5081,13,جسمي,جسم+ي,NOUN+PRON
Gulf,5B_5082,14,تطلع,تطلع,V
Gulf,5B_5083,15,.,.,PUNC
Gulf,5B_5084,16,.,.,PUNC
Gulf,5B_5085,17,تتحول,تتحول,V
Gulf,5B_5086,18,شايب,شايب,ADJ
Gulf,5B_5087,19,الا,الا,PART
Gulf,5B_5088,20,خمس,خمس,NUM
Gulf,5B_5089,21,دقايق,دقايق,NOUN
Gulf,5B_5090,22,#بس_اقول,#بس_اقول,HASH
Gulf,2B_5091,1,@Reemaalsaleem1,@Reemaalsaleem1,MENTION
Gulf,2B_5092,2,@nourhraibi91,@nourhraibi91,MENTION
Gulf,2B_5093,3,هلو,هلو,NOUN
Gulf,2B_5094,4,حبيبت,حبيب+ت,NOUN+NSUFF
Gulf,2B_5095,5,قلبي,قلب+ي,NOUN+PRON
Gulf,2B_5096,6,ممكن,ممكن,ADJ
Gulf,2B_5097,7,اتابعيني,اتابع+ي+ني,V+PRON+PRON
Gulf,2B_5098,8,على,على,PREP
Gulf,2B_5099,9,هذا,هذا,PRON
Gulf,2B_5100,10,التويتر,ال+تويتر,DET+NOUN
Gulf,2B_5101,11,الجديد,ال+جديد,DET+ADJ
Gulf,2B_5102,12,لان,ل+ان,PREP+PART
Gulf,2B_5103,13,هذاك,هذا+ك,PRON+PRON
Gulf,2B_5104,14,التويتير,ال+تويتير,DET+NOUN
Gulf,2B_5105,15,القديم,ال+قديم,DET+ADJ
Gulf,2B_5106,16,مالتي,مال+ت+ي,NOUN+NSUFF+PRON
Gulf,2B_5107,17,اتهكر,اتهكر,V
Gulf,2B_5108,18,تابعيني,تابع+ي+ني,V+PRON+PRON
Gulf,2B_5109,19,اني,اني,PRON
Gulf,2B_5110,20,زهراء,زهراء,NOUN
Gulf,4B_5111,1,ياقلب,يا+قلب,PART+NOUN
Gulf,4B_5112,2,لاتندم,لا+تندم,PART+V
Gulf,4B_5113,3,على,على,PREP
Gulf,4B_5114,4,طيب,طيب,NOUN
Gulf,4B_5115,5,مسعاك,مسعا+ك,NOUN+PRON
Gulf,4B_5116,6,خل,خل,V
Gulf,4B_5117,7,الندم,ال+ندم,DET+NOUN
Gulf,4B_5118,8,لاهل,ل+اهل,PREP+NOUN
Gulf,4B_5119,9,الفعول,ال+فعول,DET+NOUN
Gulf,4B_5120,10,الرديه,ال+ردي+ه,DET+ADJ+NSUFF
Gulf,4B_5121,11,الناس,ال+ناس,DET+NOUN
Gulf,4B_5122,12,مايدرون,ما+يدر+ون,PART+V+PRON
Gulf,4B_5123,13,وش,وش,PART
Gulf,4B_5124,14,هي,هي,PRON
Gulf,4B_5125,15,نواياك,نوايا+ك,NOUN+PRON
Gulf,4B_5126,16,خلك,خل+ك,V+PRON
Gulf,4B_5127,17,على,على,PREP
Gulf,4B_5128,18,النيه,ال+نيه,DET+NOUN
Gulf,4B_5129,19,تراها,ترا+ها,PART+PRON
Gulf,4B_5130,20,مطيه,مطي+ه,ADJ+NSUFF
Gulf,5B_5131,1,مايقدرون,ما+يقدر+ون,PART+V+PRON
Gulf,5B_5132,2,ظروفك,ظروف+ك,NOUN+PRON
Gulf,5B_5133,3,ويبغونك,و+يبغ+ون+ك,CONJ+V+PRON+PRON
Gulf,5B_5134,4,تسوين,تسو+ين,V+PRON
Gulf,5B_5135,5,كل,كل,NOUN
Gulf,5B_5136,6,شي,شي,NOUN
Gulf,5B_5137,7,ف,ف,PREP
Gulf,5B_5138,8,راسهم,راس+هم,NOUN+PRON
Gulf,5B_5139,9,،,،,PUNC
Gulf,5B_5140,10,اطلعو,اطلع+و,V+PRON
Gulf,5B_5141,11,من,من,PREP
Gulf,5B_5142,12,حياتي,حيا+ت+ي,NOUN+NSUFF+PRON
Gulf,5B_5143,1,منو,منو,PART
Gulf,5B_5144,2,العلمك,ال+علم+ك,PRON+V+PRON
Gulf,5B_5145,3,تصبر,تصبر,V
Gulf,5B_5146,4,بلياي,ب+لياي,PREP+PART
Gulf,5B_5147,5,وهذا,و+هذا,CONJ+PRON
Gulf,5B_5148,6,الصبر,ال+صبر,DET+NOUN
Gulf,5B_5149,7,كلي,كل+ي,NOUN+PRON
Gulf,5B_5150,8,منين,منين,PART
Gulf,5B_5151,9,جبته,جب+ت+ه,V+PRON+PRON
Gulf,5B_5152,10,جنت,جنت,V
Gulf,5B_5153,11,تنجن,تنجن,V
Gulf,5B_5154,12,اذا,اذا,PART
Gulf,5B_5155,13,انساك,انسا+ك,V+PRON
Gulf,5B_5156,14,لحظات,لحظ+ات,NOUN+NSUFF
Gulf,5B_5157,15,صار,صار,V
Gulf,5B_5158,16,ايام,ايام,NOUN
Gulf,5B_5159,17,ولفك,ولف+ك,NOUN+PRON
Gulf,5B_5160,18,ما,ما,PART
Gulf,5B_5161,19,ذكرته,ذكر+ت+ه,V+PRON+PRON
Gulf,4B_5162,1,لو,لو,PART
Gulf,4B_5163,2,صحيح,صحيح,ADJ
Gulf,4B_5164,3,ان,ان,PART
Gulf,4B_5165,4,فيه,في+ه,PREP+NSUFF
Gulf,4B_5166,5,مثلك,مثل+ك,NOUN+PRON
Gulf,4B_5167,6,اربعين,اربعين,NUM
Gulf,4B_5168,7,وينهم,وين+هم,PART+PRON
Gulf,4B_5169,8,انا,انا,PRON
Gulf,4B_5170,9,ابيهم,ابي+هم,V+PRON
Gulf,4B_5171,10,كلهم,كل+هم,NOUN+PRON
Gulf,5A_5172,1,@LiliMoonl207,@LiliMoonl207,MENTION
Gulf,5A_5173,2,لأن,ل+أن,PREP+PART
Gulf,5A_5174,3,كتلي,كتل+ي,V+PRON
Gulf,5A_5175,4,مريض,مريض,ADJ
Gulf,5A_5176,5,البارحة,ال+بارح+ة,DET+NOUN+NSUFF
Gulf,5A_5177,6,هواي,هوا+ي,NOUN+PRON
Gulf,5A_5178,7,دعيت,دعي+ت,V+PRON
Gulf,5A_5179,8,ألبيك,أل+بي+ك,PRON+PREP+PRON
Gulf,5A_5180,9,بية,بي+ة,PREP+PRON
Gulf,5A_5181,10,يصير,يصير,V
Gulf,5A_5182,11,ياريت,يا+ريت,PART+PART
Gulf,5A_5183,12,بشرني,بشر+ني,V+PRON
Gulf,5A_5184,13,أنت,أنت,PRON
Gulf,5A_5185,14,زين,زين,ADJ
Gulf,5A_5186,15,وأحسن,و+أحسن,CONJ+ADJ
Gulf,5A_5187,16,اليوم,ال+يوم,DET+NOUN
Gulf,5A_5188,17,لأن,ل+أن,PREP+PART
Gulf,5A_5189,18,انه,انه,PRON
Gulf,5A_5190,19,مريض,مريض,ADJ
Gulf,5A_5191,20,اليوم,ال+يوم,DET+NOUN
Gulf,5A_5192,21,فزيت,فز+ي+ت,V+PRON+PRON
Gulf,5B_5193,1,عفت,عف+ت,V+PRON
Gulf,5B_5194,2,تاج,تاج,NOUN
Gulf,5B_5195,3,الذهب,ال+ذهب,DET+NOUN
Gulf,5B_5196,4,چا,چا,NOUN
Gulf,5B_5197,5,مشتريك,مشتري+ك,ADJ+PRON
Gulf,5B_5198,6,بزود,ب+زود,PREP+ADJ
Gulf,5B_5199,7,!,!,PUNC
Gulf,5B_5200,8,؟,؟,PUNC
Gulf,5B_5201,9,ورحت,و+رح+ت,CONJ+V+PRON
Gulf,5B_5202,10,رايد,رايد,ADJ
Gulf,5B_5203,11,أصيل,أصيل,ADJ
Gulf,5B_5204,12,إبسطة,إبسط+ة,V+PRON
Gulf,5B_5205,13,الباله,ال+بال+ه,DET+NOUN+NSUFF
Gulf,5B_5206,14,?,?,PUNC
Gulf,5B_5207,15,تلگا,تلگا,V
Gulf,5B_5208,16,لك,ل+ك,PREP+PRON
Gulf,5B_5209,17,چلب,چلب,NOUN
Gulf,5B_5210,18,كلش,كلش,NOUN
Gulf,5B_5211,19,سهل,سهل,ADJ
Gulf,5B_5212,20,يفلان,ي+فلان,PART+NOUN
Gulf,5B_5213,21,.,.,PUNC
Gulf,5B_5214,22,.,.,PUNC
Gulf,5B_5215,23,?,?,PUNC
Gulf,5B_5216,24,ن,ن,PART
Gulf,5B_5217,25,بس,بس,PART
Gulf,5B_5218,26,الچلاب,ال+چلاب,DET+NOUN
Gulf,5B_5219,27,إتدور,إتدور,V
Gulf,5B_5220,28,إفضاله,إفضال+ه,NOUN+NSUFF
Gulf,5B_5221,29,?,?,PUNC
Gulf,5B_5222,30,?,?,PUNC
Gulf,5B_5223,31,#ومضه,#ومضه,HASH
Gulf,5B_5224,32,#د_العيدان,#د_العيدان,HASH
Gulf,5B_5225,1,كيف,كيف,PART
Gulf,5B_5226,2,ما,ما,PART
Gulf,5B_5227,3,حبك,حب+ك,V+PRON
Gulf,5B_5228,4,وهذي,و+هذي,CONJ+PRON
Gulf,5B_5229,5,صفاتك,صف+ات+ك,NOUN+NSUFF+PRON
Gulf,5B_5230,6,حنون,حنون,ADJ
Gulf,5B_5231,7,كالبقرة,ك+ال+بقر+ة,PREP+DET+NOUN+NSUFF
Gulf,5B_5232,8,قوي,قوي,ADJ
Gulf,5B_5233,9,كالثور,ك+ال+ثور,PREP+DET+NOUN
Gulf,5B_5234,10,صبور,صبور,ADJ
Gulf,5B_5235,11,كالحمار,ك+ال+حمار,PREP+DET+NOUN
Gulf,5B_5236,12,وفي,وفي,ADJ
Gulf,5B_5237,13,كالكلب,ك+ال+كلب,PREP+DET+NOUN
Gulf,1B_5238,1,#خلع_عباءة_عضوة_الشورى,#خلع_عباءة_عضوة_الشورى,HASH
Gulf,1B_5239,2,يعني,يعني,V
Gulf,1B_5240,3,اموت,امو+ت,V+PRON
Gulf,1B_5241,4,ضحك,ضحك,NOUN
Gulf,1B_5242,5,والا,و+الا,CONJ+PART
Gulf,1B_5243,6,استغفر,استغفر,V
Gulf,1B_5244,7,ربي,رب+ي,NOUN+PRON
Gulf,1B_5245,8,وبس,و+بس,CONJ+PART
Gulf,1B_5246,9,?,?,PUNC
Gulf,1B_5247,10,?,?,PUNC
Gulf,1B_5248,11,يوم,يوم,NOUN
Gulf,1B_5249,12,انها,ان+ها,PART+PRON
Gulf,1B_5250,13,لابسه,لابس+ه,ADJ+NSUFF
Gulf,1B_5251,14,نفس,نفس,NOUN
Gulf,1B_5252,15,اللبس,ال+لبس,DET+NOUN
Gulf,1B_5253,16,بس,بس,PART
Gulf,1B_5254,17,اسود,اسود,ADJ
Gulf,1B_5255,18,كانت,كان+ت,V+PRON
Gulf,1B_5256,19,متحجبه,متحجب+ه,ADJ+NSUFF
Gulf,1B_5257,20,ويوم,و+يوم,CONJ+NOUN
Gulf,1B_5258,21,غيرت,غير+ت,NOUN+PRON
Gulf,1B_5259,22,اللون,ال+لون,DET+NOUN
Gulf,1B_5260,23,صارت,صار+ت,V+PRON
Gulf,1B_5261,24,خالعه,خالع+ه,ADJ+NSUFF
Gulf,1B_5262,25,?,?,PUNC
Gulf,1B_5263,26,?,?,PUNC
Gulf,1B_5264,1,شيخ,شيخ,NOUN
Gulf,1B_5265,2,جروووحي,جروووح+ي,NOUN+PRON
Gulf,1B_5266,3,مات,مات,V
Gulf,1B_5267,4,وكلت,و+كل+ت,CONJ+V+PRON
Gulf,1B_5268,5,راح,راح,FUT_PART
Gulf,1B_5269,6,ارتاااح,ارتاااح,V
Gulf,1B_5270,7,واحد,واحد,NOUN
Gulf,1B_5271,8,بعد,بعد,NOUN
Gulf,1B_5272,9,واحد,واحد,NOUN
Gulf,1B_5273,10,راح,راح,FUT_PART
Gulf,1B_5274,11,اااقللهن,اااقلل+هن,V+PRON
Gulf,1B_5275,12,اشووو,اشووو,PART
Gulf,1B_5276,13,طلعن,طلع+ن,V+PRON
Gulf,1B_5277,14,عراضه,عراض+ه,ADJ+NSUFF
Gulf,1B_5278,15,ولصبح,و+ل+صبح,CONJ+PREP+NOUN
Gulf,1B_5279,16,جيلات,جيل+ات,ADJ+NSUFF
Gulf,1B_5280,17,واحد,واحد,NOUN
Gulf,1B_5281,18,مات,مات,V
Gulf,1B_5282,19,بيهن,بي+هن,PREP+PRON
Gulf,1B_5283,20,هوسن,هوس+ن,V+PRON
Gulf,1B_5284,21,كلهن,كل+هن,NOUN+PRON
Gulf,4A_5285,1,@noormohammad110,@noormohammad110,MENTION
Gulf,4A_5286,2,لا,لا,PART
Gulf,4A_5287,3,بربج,ب+رب+ج,PREP+NOUN+PRON
Gulf,4A_5288,4,مختارت,مختار+ت,ADJ+PRON
Gulf,4A_5289,5,كرار,كرار,NOUN
Gulf,4A_5290,6,من,من,PREP
Gulf,4A_5291,7,كبر,كبر,NOUN
Gulf,4A_5292,8,يلفها,يلف+ها,V+PRON
Gulf,4A_5293,9,ويلف,و+يلف,CONJ+V
Gulf,4A_5294,10,هاي,هاي,PRON
Gulf,4A_5295,11,ام,ام,NOUN
Gulf,4A_5296,12,حلك,حلك,NOUN
Gulf,4A_5297,13,اعوج,اعوج,ADJ
Gulf,4A_5298,14,وهم,و+هم,CONJ+ADV
Gulf,4A_5299,15,وهذا,و+هذا,CONJ+PRON
Gulf,4A_5300,16,الي,الي,PRON
Gulf,4A_5301,17,مطلعي,مطلع+ي,ADJ+PRON
Gulf,4A_5302,18,من,من,PREP
Gulf,4A_5303,19,الفرن,ال+فرن,DET+NOUN
Gulf,4A_5304,20,نايل,نايل,ADJ
Gulf,4A_5305,1,@BesanSaad1,@BesanSaad1,MENTION
Gulf,4A_5306,2,اني,اني,PRON
Gulf,4A_5307,3,ليش,ليش,PART
Gulf,4A_5308,4,ما,ما,PART
Gulf,4A_5309,5,اريد,اريد,V
Gulf,4A_5310,6,اخلي,اخلي,V
Gulf,4A_5311,7,صورتي,صور+ت+ي,NOUN+NSUFF+PRON
Gulf,4A_5312,8,من,من,PREP
Gulf,4A_5313,9,وره,ور+ه,NOUN+NSUFF
Gulf,4A_5314,10,هاي,هاي,PRON
Gulf,4A_5315,11,السوالف,ال+سوالف,DET+NOUN
Gulf,4A_5316,12,ما,ما,PART
Gulf,4A_5317,13,اريد,اريد,V
Gulf,4A_5318,14,العالم,ال+عالم,DET+NOUN
Gulf,4A_5319,15,تكره,تكره,V
Gulf,4A_5320,16,التويتر,ال+تويتر,DET+NOUN
Gulf,4A_5321,17,?,?,PUNC
Gulf,4A_5322,18,?,?,PUNC
Gulf,4B_5323,1,@lave25,@lave25,MENTION
Gulf,4B_5324,2,سيمور,سيمور,NOUN
Gulf,4B_5325,3,يجنن,يجنن,V
Gulf,4B_5326,4,Egyptian,Egyptian,FOREIGN
Gulf,4B_5327,5,الصراحة,ال+صراح+ة,DET+NOUN+NSUFF
Gulf,4B_5328,6,فى,فى,PREP
Gulf,4B_5329,7,كتير,كتير,ADJ
Gulf,4B_5330,8,منهم,من+هم,PREP+PRON
Gulf,4B_5331,9,صوتهم,صوت+هم,NOUN+PRON
Gulf,4B_5332,10,روعة,روع+ة,ADJ+NSUFF
Gulf,4B_5333,11,Egyptian,Egyptian,FOREIGN
Gulf,4B_5334,12,عمار,عمار,NOUN
Gulf,4B_5335,13,خطاب,خطاب,NOUN
Gulf,4B_5336,14,ومروه,و+مروه,CONJ+NOUN
Gulf,4B_5337,15,ناجى,ناجى,NOUN
Gulf,4A_5338,1,_,_,PUNC
Gulf,4A_5339,2,بعض,بعض,NOUN
Gulf,4A_5340,3,البنات,ال+بنات,DET+NOUN
Gulf,4A_5341,4,في,في,PREP
Gulf,4A_5342,5,المدرسه,ال+مدرس+ه,DET+NOUN+NSUFF
Gulf,4A_5343,6,يناظرونك,يناظر+ون+ك,V+PRON+PRON
Gulf,4A_5344,7,كأنك,كأن+ك,PART+PRON
Gulf,4A_5345,8,انتي,انت+ي,PRON+NSUFF
Gulf,4A_5346,9,إلي,إلي,PRON
Gulf,4A_5347,10,مصحيتهم,مصحي+ت+هم,ADJ+NSUFF+PRON
Gulf,4A_5348,11,من,من,PREP
Gulf,4A_5349,12,النوم,ال+نوم,DET+NOUN
Gulf,4A_5350,13,?,?,PUNC
Gulf,4A_5351,14,?,?,PUNC
Gulf,4A_5352,15,~,~,PUNC
Gulf,4A_5353,16,o,o,PUNC
Gulf,4A_5354,17,),),PUNC
Gulf,1A_5355,1,امي,ام+ي,NOUN+PRON
Gulf,1A_5356,2,عادي,عادي,ADJ
Gulf,1A_5357,3,جدا,جد+ا,NOUN+CASE
Gulf,1A_5358,4,تصارخ,تصارخ,V
Gulf,1A_5359,5,على,على,PREP
Gulf,1A_5360,6,اخواني,اخوان+ي,NOUN+PRON
Gulf,1A_5361,7,الصغار,ال+صغار,DET+NOUN
Gulf,1A_5362,8,وانا,و+انا,CONJ+PRON
Gulf,1A_5363,9,ساكته,ساكت+ه,ADJ+NSUFF
Gulf,1A_5364,10,ومالي,و+ما+ل+ي,CONJ+PART+PREP+PRON
Gulf,1A_5365,11,دخل,دخل,NOUN
Gulf,1A_5366,12,فجأه,فجأ+ه,NOUN+NSUFF
Gulf,1A_5367,13,إلا,إلا,PART
Gulf,1A_5368,14,الفنجال,ال+فنجال,DET+NOUN
Gulf,1A_5369,15,براسي,ب+راس+ي,PREP+NOUN+PRON
Gulf,1A_5370,16,تقول,تقول,V
Gulf,1A_5371,17,:,:,PUNC
Gulf,1A_5372,18,^,^,PUNC
Gulf,1A_5373,19,ما,ما,PART
Gulf,1A_5374,20,خربهم,خرب+هم,V+PRON
Gulf,1A_5375,21,الا,الا,PART
Gulf,1A_5376,22,انتي,انت+ي,PRON+PRON
Gulf,1A_5377,23,!,!,PUNC
Gulf,1A_5378,24,وش,وش,PART
Gulf,1A_5379,25,دخلتي,دخل+ت+ي,V+PRON+PRON
Gulf,1A_5380,26,انا,انا,PRON
Gulf,1A_5381,27,ي,ي,PART
Gulf,1A_5382,28,?,?,PUNC
Gulf,1A_5383,29,نبع,نبع,NOUN
Gulf,1A_5384,30,الحنان,ال+حنان,DET+NOUN
Gulf,1A_5385,31,؟,؟,PUNC
Gulf,1A_5386,32,?,?,PUNC
Gulf,1A_5387,33,?,?,PUNC
Gulf,1A_5388,34,.,.,PUNC
Gulf,1B_5389,1,قبل,قبل,NOUN
Gulf,1B_5390,2,24,24,NUM
Gulf,1B_5391,3,سنه,سن+ه,NOUN+NSUFF
Gulf,1B_5392,4,قالوا,قال+وا,V+PRON
Gulf,1B_5393,5,ل,ل,PREP
Gulf,1B_5394,6,سمو,سمو,NOUN
Gulf,1B_5395,7,الشيخ,ال+شيخ,DET+NOUN
Gulf,1B_5396,8,جابر,جابر,NOUN
Gulf,1B_5397,9,_,_,PUNC
Gulf,1B_5398,10,الاحمد,ال+احمد,DET+NOUN
Gulf,1B_5399,11,(,(,PUNC
Gulf,1B_5400,12,الديره,ال+دير+ه,DET+NOUN+NSUFF
Gulf,1B_5401,13,احترقت,احترق+ت,V+PRON
Gulf,1B_5402,14,ما,ما,PART
Gulf,1B_5403,15,بقى,بقى,V
Gulf,1B_5404,16,منها,من+ها,PREP+PRON
Gulf,1B_5405,17,شي,شي,NOUN
Gulf,1B_5406,18,),),PUNC
Gulf,1B_5407,19,قال,قال,V
Gulf,1B_5408,20,:,:,PUNC
Gulf,1B_5409,21,ابيها,ابي+ها,V+PRON
Gulf,1B_5410,22,لو,لو,PART
Gulf,1B_5411,23,تراب,تراب,NOUN
Gulf,1B_5412,24,?,?,PUNC
Gulf,1B_5413,25,?,?,PUNC
Gulf,1B_5414,26,http://t.co/mcV3w1c3fo,http://t.co/mcV3w1c3fo,URL
Gulf,3B_5415,1,#اصدم_التايم_بمعلومة_عنك,#اصدم_التايم_بمعلومة_عنك,HASH
Gulf,3B_5416,2,اللي,اللي,PART
Gulf,3B_5417,3,يشوفني,يشوف+ني,V+PRON
Gulf,3B_5418,4,يگول,يگول,V
Gulf,3B_5419,5,مايعه,مايع+ه,ADJ+NSUFF
Gulf,3B_5420,6,وما,و+ما,CONJ+PART
Gulf,3B_5421,7,اتحمل,اتحمل,V
Gulf,3B_5422,8,بس,بس,PART
Gulf,3B_5423,9,بداخلي,ب+داخل+ي,PREP+NOUN+PRON
Gulf,3B_5424,10,جبل,جبل,NOUN
Gulf,3B_5425,11,مينهز,م+ينهز,PART+V
Gulf,3B_5426,12,وكول,و+كول,CONJ+NOUN
Gulf,3B_5427,13,مصيبه,مصيب+ه,NOUN+NSUFF
Gulf,3B_5428,14,اطلع,اطلع,V
Gulf,3B_5429,15,اقوى,اقوى,ADJ
Gulf,3B_5430,16,من,من,PREP
Gulf,3B_5431,17,قبل,قبل,NOUN
Gulf,3B_5432,18,واسامح,و+اسامح,CONJ+V
Gulf,3B_5433,19,بس,بس,PART
Gulf,3B_5434,20,ما,ما,PART
Gulf,3B_5435,21,انسى,انسى,V
Gulf,3B_5436,1,@Teba1235,@Teba1235,MENTION
Gulf,3B_5437,2,@miso_mesi10,@miso_mesi10,MENTION
Gulf,3B_5438,3,الأتكيت,ال+أتكيت,DET+NOUN
Gulf,3B_5439,4,صوت,صوت,NOUN
Gulf,3B_5440,5,سامر,سامر,NOUN
Gulf,3B_5441,6,احلى,احلى,ADJ
Gulf,3B_5442,7,بهواي,ب+هواي,PREP+NOUN
Gulf,3B_5443,8,وميستاهل,و+م+يستاهل,CONJ+PART+V
Gulf,3B_5444,9,يطلع,يطلع,V
Gulf,3B_5445,10,بس,بس,PART
Gulf,3B_5446,11,مابيدنه,ما+ب+يد+نه,PART+PREP+NOUN+PRON
Gulf,3B_5447,12,شي,شي,NOUN
Gulf,3B_5448,13,نسوي,نسوي,V
Gulf,3B_5449,14,بس,بس,PART
Gulf,3B_5450,15,نضوج,نضوج,V
Gulf,4B_5451,1,تجرحني,تجرح+ني,V+PRON
Gulf,4B_5452,2,وتكلي,و+تكل+ي,CONJ+V+PRON
Gulf,4B_5453,3,معاتب,معاتب,NOUN
Gulf,4B_5454,4,احباب,احباب,NOUN
Gulf,4B_5455,5,ويفز,و+يفز,CONJ+V
Gulf,4B_5456,6,بيه,ب+يه,PREP+PRON
Gulf,4B_5457,7,جرح,جرح,NOUN
Gulf,4B_5458,8,مايقبل,ما+يقبل,PART+V
Gulf,4B_5459,9,ينام,ينام,V
Gulf,4B_5460,10,بسك,بس+ك,PART+PRON
Gulf,4B_5461,11,ياعتب,يا+عتب,PART+NOUN
Gulf,4B_5462,12,حجيك,حجي+ك,NOUN+PRON
Gulf,4B_5463,13,سجاجين,سجاجين,NOUN
Gulf,4B_5464,14,الاسلوبه,ال+اسلوب+ه,PRON+NOUN+PRON
Gulf,4B_5465,15,حجر,حجر,NOUN
Gulf,4B_5466,16,ليعاتب,ل+يعاتب,PART+V
Gulf,4B_5467,17,الجام,ال+جام,DET+NOUN
Gulf,2A_5468,1,وان,و+ان,CONJ+PART
Gulf,2A_5469,2,نشدوك,نشد+و+ك,V+PRON+PRON
Gulf,2A_5470,3,الناس,ال+ناس,DET+NOUN
Gulf,2A_5471,4,وش,وش,PART
Gulf,2A_5472,5,كان,كان,V
Gulf,2A_5473,6,ذنبك,ذنب+ك,NOUN+PRON
Gulf,2A_5474,7,قل,قل,V
Gulf,2A_5475,8,البدو,ال+بدو,DET+NOUN
Gulf,2A_5476,9,لاعافوا,لا+عاف+وا,PART+V+PRON
Gulf,2A_5477,10,القاع,ال+قاع,DET+V
Gulf,2A_5478,11,يمشون,يمش+ون,V+PRON
Gulf,4B_5479,1,الطيب,ال+طيب,DET+NOUN
Gulf,4B_5480,2,واضح,واضح,ADJ
Gulf,4B_5481,3,في,في,PREP
Gulf,4B_5482,4,وجيه,وجيه,NOUN
Gulf,4B_5483,5,المطاليق,ال+مطاليق,DET+ADJ
Gulf,4B_5484,6,اللي,اللي,PART
Gulf,4B_5485,7,عن,عن,PREP
Gulf,4B_5486,8,الزلات,ال+زل+ات,DET+NOUN+NSUFF
Gulf,4B_5487,9,(,(,PUNC
Gulf,4B_5488,10,تكرم,تكرم,V
Gulf,4B_5489,11,لحاها,لحا+ها,NOUN+PRON
Gulf,4B_5490,12,),),PUNC
Gulf,4B_5491,13,المرجله,ال+مرجل+ه,DET+NOUN+NSUFF
Gulf,4B_5492,14,هضبه,هضب+ه,NOUN+NSUFF
Gulf,4B_5493,15,مثل,مثل,NOUN
Gulf,4B_5494,16,هضبة,هضب+ة,NOUN+NSUFF
Gulf,4B_5495,17,طويق,طويق,NOUN
Gulf,4B_5496,18,سلم,سلم,V
Gulf,4B_5497,19,على,على,PREP
Gulf,4B_5498,20,اللي,اللي,PART
Gulf,4B_5499,21,لابغاها,لا+بغا+ها,PART+V+PRON
Gulf,4B_5500,22,رقاها,رقا+ها,V+PRON
Gulf,4B_5501,23,"""","""",PUNC
Gulf,4A_5502,1,إذا,إذا,PART
Gulf,4A_5503,2,قطعتي,قطع+ت+ي,V+PRON+NSUFF
Gulf,4A_5504,3,علاقتج,علاق+ت+ج,NOUN+NSUFF+PRON
Gulf,4A_5505,4,فيني,في+ني,PREP+PRON
Gulf,4A_5506,5,يا,يا,PART
Gulf,4A_5507,6,ريت,ريت,PART
Gulf,4A_5508,7,تقطعين,تقطع+ين,V+PRON
Gulf,4A_5509,8,لسانج,لسان+ج,NOUN+PRON
Gulf,4A_5510,9,عني,عن+ي,PREP+PRON
Gulf,4A_5511,1,الله,الله,NOUN
Gulf,4A_5512,2,و,و,CONJ
Gulf,4A_5513,3,لا,لا,PART
Gulf,4A_5514,4,عشرة,عشر+ة,NUM+NSUFF
Gulf,4A_5515,5,عديمين,عديم+ين,ADJ+PRON
Gulf,4A_5516,6,الاستهتار,ال+استهتار,DET+NOUN
Gulf,4A_5517,7,جحادة,جحاد+ة,ADJ+PRON
Gulf,4A_5518,8,الطيب,ال+طيب,DET+NOUN
Gulf,4A_5519,9,.,.,PUNC
Gulf,4A_5520,10,.,.,PUNC
Gulf,4A_5521,11,و,و,CONJ
