dialect,sentence_id,token_index,word,morphological_segment,pos_tag
Maghrebi,5B_4920,19,،,،,PUNC
Maghrebi,5B_4921,20,ملكت,ملك+ت,V+PRON
Maghrebi,5B_4922,21,قلوبهم,قلوب+هم,NOUN+PRON
Maghrebi,5B_4923,22,يا,يا,PART
Maghrebi,5B_4924,23,…,…,PUNC
Maghrebi,1B_4925,1,شعب,شعب,NOUN
Maghrebi,1B_4926,2,راسو,راس+و,NOUN+PRON
Maghrebi,1B_4927,3,قاسي,قاسي,ADJ
Maghrebi,1B_4928,4,يحب,يحب,V
Maghrebi,1B_4929,5,رأيو,رأي+و,NOUN+PRON
Maghrebi,1B_4930,6,وكلمتو,و+كلمت+و,CONJ+V+PRON
Maghrebi,1B_4931,7,دايما,دايما,ADV
Maghrebi,1B_4932,8,واقفه,واقف+ه,ADJ+NSUFF
Maghrebi,1B_4933,9,ومايخاف,و+ما+يخاف,CONJ+PART+V
Maghrebi,1B_4934,10,من,من,PREP
Maghrebi,1B_4935,11,والو,والو,NOUN
Maghrebi,1B_4936,12,غير,غير,NOUN
Maghrebi,1B_4937,13,ربي,رب+ي,NOUN+PRON
Maghrebi,1B_4938,14,سبحانو,سبحان+و,NOUN+PRON
Maghrebi,1B_4939,15,#قول_رايك_في_الشعب_الجزايري,#قول_رايك_في_الشعب_الجزايري,HASH
Maghrebi,1B_4940,1,نتوما,نتوما,PRON
Maghrebi,1B_4941,2,واش,واش,PART
Maghrebi,1B_4942,3,مكتعارفوش,م+ك+تعارف+و+ش,PART+PROG_PART+V+PRON+NEG_PART
Maghrebi,1B_4943,4,تشجعوا,تشجع+وا,V+PRON
Maghrebi,1B_4944,5,بنادم,بنادم,NOUN
Maghrebi,1B_4945,6,من,من,PREP
Maghrebi,1B_4946,7,غير,غير,NOUN
Maghrebi,1B_4947,8,ذكر,ذكر,NOUN
Maghrebi,1B_4948,9,حنان,حنان,NOUN
Maghrebi,1B_4949,10,الخضر,ال+خضر,DET+NOUN
Maghrebi,1B_4950,11,تعلموا,تعلم+وا,V+PRON
Maghrebi,1B_4951,12,المنافسة,ال+منافس+ة,DET+NOUN+NSUFF
Maghrebi,1B_4952,13,الشريفة,ال+شريف+ة,DET+ADJ+NSUFF
Maghrebi,1B_4953,14,،,،,PUNC
Maghrebi,1B_4954,15,نيالك,نيال+ك,PREP+PRON
Maghrebi,1B_4955,16,سلطانتي,سلطان+ت+ي,NOUN+NSUFF+PRON
Maghrebi,1B_4956,17,لو,لو,PART
Maghrebi,1B_4957,18,تعرفي,تعرف+ي,V+PRON
Maghrebi,1B_4958,19,شو,شو,PART
Maghrebi,1B_4959,20,عملتي,عمل+ت+ي,V+NSUFF+PRON
Maghrebi,1B_4960,21,ب,ب,PREP
Maghrebi,1B_4961,22,شي,شي,NOUN
Maghrebi,1B_4962,23,ناس,ناس,NOUN
Maghrebi,1B_4963,24,…,…,PUNC
Maghrebi,4A_4964,1,@souhilabintarab,@souhilabintarab,MENTION
Maghrebi,4A_4965,2,نحبوك,نحب+و+ك,V+PRON+PRON
Maghrebi,4A_4966,3,و,و,CONJ
Maghrebi,4A_4967,4,نعشقوك,نعشق+و+ك,V+PRON+PRON
Maghrebi,4A_4968,5,بهبالك,ب+هبال+ك,PREP+NOUN+PRON
Maghrebi,4A_4969,6,و,و,CONJ
Maghrebi,4A_4970,7,بطيبتك,ب+طيب+ت+ك,PREP+NOUN+NSUFF+PRON
Maghrebi,4A_4971,8,و,و,CONJ
Maghrebi,4A_4972,9,ب,ب,PREP
Maghrebi,4A_4973,10,كل,كل,NOUN
Maghrebi,4A_4974,11,شيء,شيء,NOUN
Maghrebi,4A_4975,12,فيك,في+ك,PREP+PRON
Maghrebi,4A_4976,13,و,و,CONJ
Maghrebi,4A_4977,14,يقولو,يقول+و,V+PRON
Maghrebi,4A_4978,15,واش,واش,PART
Maghrebi,4A_4979,16,يحبو,يحب+و,V+PRON
Maghrebi,4A_4980,17,ما,ما,PART
Maghrebi,4A_4981,18,نكرهوكش,نكره+و+ك+ش,V+PRON+PRON+NEG_PART
Maghrebi,4A_4982,19,و,و,CONJ
Maghrebi,4A_4983,20,لي,لي,PART
Maghrebi,4A_4984,21,يحكي,يحكي,V
Maghrebi,4A_4985,22,فيك,في+ك,PREP+PRON
Maghrebi,4A_4986,23,نمسح,نمسح,V
Maghrebi,4A_4987,24,فيه,في+ه,PREP+PRON
Maghrebi,4A_4988,25,موس,موس,NOUN
Maghrebi,4A_4989,26,و,و,CONJ
Maghrebi,4A_4990,27,ما,ما,PART
Maghrebi,4A_4991,28,…,…,PUNC
Maghrebi,4A_4992,1,نحن,نحن,PRON
Maghrebi,4A_4993,2,غروب,غروب,NOUN
Maghrebi,4A_4994,3,معنا,مع+نا,CONJ+PRON
Maghrebi,4A_4995,4,خالتو,خال+تو,NOUN+PRON
Maghrebi,4A_4996,5,وصحابو,و+صحاب+و,CONJ+NOUN+PRON
Maghrebi,4A_4997,6,لي,لي,PART
Maghrebi,4A_4998,7,بغا,بغا,V
Maghrebi,4A_4999,8,يعونا,يعون+ا,V+PRON
Maghrebi,4A_5000,9,باش,باش,PART
Maghrebi,4A_5001,10,مقدر,م+قدر,PART+V
Maghrebi,4A_5002,11,يتواصل,يتواصل,V
Maghrebi,4A_5003,12,ويحط,و+يحط,CONJ+V
Maghrebi,4A_5004,13,نمرة,نمر+ة,NOUN+NSUFF
Maghrebi,4A_5005,14,فكومونتير,ف+كومونتير,PREP+NOUN
Maghrebi,4A_5006,15,وندخل,و+ندخل,CONJ+V
Maghrebi,4A_5007,16,معانا,معا+نا,NOUN+PRON
Maghrebi,4A_5008,17,فغروب,ف+غروب,PREP+NOUN
Maghrebi,4A_5009,18,ويشوف,و+يشوف,CONJ+V
Maghrebi,4A_5010,19,داكشي,داك+شي,PRON+NOUN
Maghrebi,4A_5011,20,بعنيه,ب+عني+ه,PROG_PART+V+PRON
Maghrebi,4A_5012,21,.,.,PUNC
Maghrebi,4A_5013,22,وحنا,و+حنا,CONJ+PRON
Maghrebi,4A_5014,23,كلنا,كل+نا,NOUN+PRON
Maghrebi,4A_5015,24,نش,نش,NOUN
Maghrebi,4A_5016,25,…,…,PUNC
Maghrebi,4B_5017,1,ندير,ندير,V
Maghrebi,4B_5018,2,مابغيت,ما+بغي+ت,PART+V+PRON
Maghrebi,4B_5019,3,م,م,PREP
Maghrebi,4B_5020,4,الهدره,ال+هدر+ه,DET+NOUN+NSUFF
Maghrebi,4B_5021,5,عيييت,عييي+ت,V+PRON
Maghrebi,4B_5022,6,#علمتني_حنان_أن,#علمتني_حنان_أن,HASH
Maghrebi,4A_5023,1,#SocialMediaNight,#SocialMediaNight,HASH
Maghrebi,4A_5024,2,#NassimRaissi,#NassimRaissi,HASH
Maghrebi,4A_5025,3,نسوم,نسوم,NOUN
Maghrebi,4A_5026,4,يا,يا,PART
Maghrebi,4A_5027,5,مهضوم,مهضوم,ADJ
Maghrebi,4A_5028,6,نحبوك,نحبو+ك,V+PRON
Maghrebi,4A_5029,7,بزاف,بزاف,ADV
Maghrebi,4A_5030,8,ف,ف,PREP
Maghrebi,4A_5031,9,الجزائر,ال+جزائر,DET+NOUN
Maghrebi,4A_5032,10,و,و,CONJ
Maghrebi,4A_5033,11,ما,ما,PART
Maghrebi,4A_5034,12,تنساش,تنسا+ش,V+NEG_PART
Maghrebi,4A_5035,13,سهيلة,سهيل+ة,NOUN+NSUFF
Maghrebi,4A_5036,14,بنت,بنت,NOUN
Maghrebi,4A_5037,15,العرب,ال+عرب,DET+NOUN
Maghrebi,4A_5038,16,غنيلها,غني+ل+ها,V+PREP+PRON
Maghrebi,1A_5039,1,نسيتوا,نسيت+وا,V+PRON
Maghrebi,1A_5040,2,واش,واش,PART
Maghrebi,1A_5041,3,داروا,دار+وا,V+PRON
Maghrebi,1A_5042,4,فيها,في+ها,PREP+PRON
Maghrebi,1A_5043,5,وجلسة,و+جلس+ة,CONJ+NOUN+NSUFF
Maghrebi,1A_5044,6,الوقاحة,ال+وقاح+ة,DET+NOUN+NSUFF
Maghrebi,1A_5045,7,كيفاش,كيفاش,PART
Maghrebi,1A_5046,8,تكالبوا,تكالب+وا,V+PRON
Maghrebi,1A_5047,9,على,على,PREP
Maghrebi,1A_5048,10,بنتنا,بنت+نا,NOUN+PRON
Maghrebi,1A_5049,11,اللي,اللي,PART
Maghrebi,1A_5050,12,نسا,نسا,V
Maghrebi,1A_5051,13,روح,روح,V
Maghrebi,1A_5052,14,يعاود,يعاود,V
Maghrebi,1A_5053,15,الفيديو,ال+فيديو,DET+NOUN
Maghrebi,1A_5054,16,وخلي,و+خلي,CONJ+V
Maghrebi,1A_5055,17,دمك,دم+ك,NOUN+PRON
Maghrebi,1A_5056,18,يغلي,يغلي,V
Maghrebi,1A_5057,19,#Starac_we_want_just,#Starac_we_want_just,HASH
Maghrebi,1A_5058,20,…,…,PUNC
Maghrebi,1B_5059,1,#نسيم_يغني_عراقي,#نسيم_يغني_عراقي,HASH
Maghrebi,1B_5060,2,#نسيم_محبوب_العرب,#نسيم_محبوب_العرب,HASH
Maghrebi,1B_5061,3,@Nassim_Raissi,@Nassim_Raissi,MENTION
Maghrebi,1B_5062,4,#NassimRaissi,#NassimRaissi,HASH
Maghrebi,1B_5063,5,نسوم,نسوم,NOUN
Maghrebi,1B_5064,6,يا,يا,PART
Maghrebi,1B_5065,7,فخر,فخر,NOUN
Maghrebi,1B_5066,8,تونس,تونس,NOUN
Maghrebi,1B_5067,9,ان,ان,PART
Maghrebi,1B_5068,10,شاء,شاء,V
Maghrebi,1B_5069,11,لله,ل+الله,PREP+NOUN
Maghrebi,1B_5070,12,كيما,كيما,ADV
Maghrebi,1B_5071,13,الع,ال+ع,DET+NOUN
Maghrebi,1B_5072,14,…,…,PUNC
Maghrebi,3B_5073,1,نشدو,نشد+و,V+PRON
Maghrebi,3B_5074,2,عليها,علي+ها,PREP+PRON
Maghrebi,3B_5075,3,شي,شي,NOUN
Maghrebi,3B_5076,4,لايڤ,لايڤ,NOUN
Maghrebi,3B_5077,5,ديال,ديال,PREP
Maghrebi,3B_5078,6,الوودستوك,ال+وودستوك,DET+NOUN
Maghrebi,3B_5079,7,يا,يا,PART
Maghrebi,3B_5080,8,هندركس,هندركس,NOUN
Maghrebi,3B_5081,9,يا,يا,PART
Maghrebi,3B_5082,10,سانتانا,سانتانا,NOUN
Maghrebi,3B_5083,11,✋,✋,EMOT
Maghrebi,3B_5084,1,نموت,نموت,V
Maghrebi,3B_5085,2,عليك,علي+ك,PREP+PRON
Maghrebi,3B_5086,3,سهيلة,سهيل+ة,NOUN+NSUFF
Maghrebi,3B_5087,4,ربي,رب+ي,NOUN+PRON
Maghrebi,3B_5088,5,يشفيك,يشفي+ك,V+PRON
Maghrebi,3B_5089,6,والي,و+الي,CONJ+PART
Maghrebi,3B_5090,7,بكاك,بكا+ك,V+PRON
Maghrebi,3B_5091,8,راح,راح,V
Maghrebi,3B_5092,9,يخلص,يخلص,V
Maghrebi,3B_5093,10,دموعك,دموع+ك,NOUN+PRON
Maghrebi,3B_5094,11,غالي,غالي,ADJ
Maghrebi,3B_5095,12,بزاف,بزاف,ADV
Maghrebi,3B_5096,13,#سهيله_رفعت_راس_جمهورها,#سهيله_رفعت_راس_جمهورها,HASH
Maghrebi,4B_5097,1,@111Wind,@111Wind,MENTION
Maghrebi,4B_5098,2,نندب,نندب,V
Maghrebi,4B_5099,3,في,في,PREP
Maghrebi,4B_5100,4,وجي,وج+ي,NOUN+PRON
Maghrebi,4B_5101,5,لكان,ل+كان,PART+V
Maghrebi,4B_5102,6,وحدت,وحد+ت,V+PRON
Maghrebi,4B_5103,7,الشعوب,ال+شعوب,DET+NOUN
Maghrebi,4B_5104,8,راهي,را+هي,PART+PRON
Maghrebi,4B_5105,9,فرقت,فرق+ت,V+PRON
Maghrebi,4B_5106,10,الجزائر,ال+جزائر,DET+NOUN
Maghrebi,4B_5107,11,واش,واش,PART
Maghrebi,4B_5108,12,من,من,PREP
Maghrebi,4B_5109,13,شعوب,شعوب,NOUN
Maghrebi,4B_5110,14,جمعت,جمع+ت,V+PRON
Maghrebi,4B_5111,15,ربي,رب+ي,NOUN+PRON
Maghrebi,4B_5112,16,يهديكم,يهدي+كم,V+PRON
Maghrebi,4B_5113,17,العالم,ال+عالم,DET+NOUN
Maghrebi,4B_5114,18,العربي,ال+عربي,DET+ADJ
Maghrebi,4B_5115,19,والقضية,و+ال+قضي+ة,CONJ+DET+NOUN+NSUFF
Maghrebi,4B_5116,20,الفلسطينية,ال+فلسطيني+ة,DET+ADJ+NSUFF
Maghrebi,4B_5117,21,اكبر,اكبر,ADJ
Maghrebi,4B_5118,22,م,م,PREP
Maghrebi,4B_5119,23,…,…,PUNC
Maghrebi,2A_5120,1,@ninoucha3006,@ninoucha3006,MENTION
Maghrebi,2A_5121,2,@saharalkamar,@saharalkamar,MENTION
Maghrebi,2A_5122,3,نينوشة,نينوش+ة,NOUN+NSUFF
Maghrebi,2A_5123,4,نتي,نتي,PRON
Maghrebi,2A_5124,5,باينة,باين+ة,ADJ+NSUFF
Maghrebi,2A_5125,6,حافظة,حافظ+ة,ADJ+NSUFF
Maghrebi,2A_5126,7,كامل,كامل,NOUN
Maghrebi,2A_5127,8,لي,ل+ي,PREP+PRON
Maghrebi,2A_5128,9,فيديو,فيديو,NOUN
Maghrebi,2A_5129,10,تاع,تاع,PREP
Maghrebi,2A_5130,11,سوسو,سوسو,NOUN
Maghrebi,2A_5131,12,و,و,CONJ
Maghrebi,2A_5132,13,ايهاب,ايهاب,NOUN
Maghrebi,2A_5133,14,بعثيلي,بعث+ي+ل+ي,V+PRON+PREP+PRON
Maghrebi,2A_5134,15,ليان,ليان,NOUN
Maghrebi,2A_5135,16,تاع,تاع,PREP
Maghrebi,2A_5136,17,كي,كي,PART
Maghrebi,2A_5137,18,كانت,كان+ت,V+PRON
Maghrebi,2A_5138,19,دايرة,داير+ة,NOUN+NSUFF
Maghrebi,2A_5139,20,شاشية,شاشي+ة,NOUN+NSUFF
Maghrebi,2A_5140,21,و,و,CONJ
Maghrebi,2A_5141,22,هو,هو,PRON
Maghrebi,2A_5142,23,لا,لا,PART
Maghrebi,2A_5143,24,…,…,PUNC
Maghrebi,4B_5144,1,@KoukiRokima,@KoukiRokima,MENTION
Maghrebi,4B_5145,2,هاد,هاد,PRON
Maghrebi,4B_5146,3,العام,ال+عام,DET+NOUN
Maghrebi,4B_5147,4,بزاف,بزاف,ADV
Maghrebi,4B_5148,5,اختي,اخت+ي,NOUN+PRON
Maghrebi,4B_5149,6,والله,و+الله,CONJ+NOUN
Maghrebi,4B_5150,7,كيمثلو,ك+يمثل+و,PROG_PART+V+PRON
Maghrebi,4B_5151,8,المحبة,ال+محب+ة,DET+NOUN+NSUFF
Maghrebi,4B_5152,9,على,على,PREP
Maghrebi,4B_5153,10,بعضهم,بعض+هم,NOUN+PRON
Maghrebi,4B_5154,11,ويجرحو,و+يجرح+و,CONJ+V+PRON
Maghrebi,4B_5155,12,بالخناجر,ب+ال+خناجر,PREP+DET+NOUN
Maghrebi,4B_5156,13,بهضرتهم,ب+هضرت+هم,PREP+NOUN+PRON
Maghrebi,4A_5157,1,#HananeElKhader,#HananeElKhader,HASH
Maghrebi,4A_5158,2,#IhabAmir,#IhabAmir,HASH
Maghrebi,4A_5159,3,#SouhailaBenLachhab,#SouhailaBenLachhab,HASH
Maghrebi,4A_5160,4,هاد,هاد,PRON
Maghrebi,4A_5161,5,العام,ال+عام,DET+NOUN
Maghrebi,4A_5162,6,راهم,را+هم,PART+PRON
Maghrebi,4A_5163,7,حاقدين,حاقد+ين,ADJ+NSUFF
Maghrebi,4A_5164,8,على,على,PREP
Maghrebi,4A_5165,9,ولاد,ولاد,NOUN
Maghrebi,4A_5166,10,المغرب,ال+مغرب,DET+NOUN
Maghrebi,4A_5167,11,العربي,ال+عربي,DET+ADJ
Maghrebi,4A_5168,12,شوفو,شوف+و,V+PRON
Maghrebi,4A_5169,13,واش,واش,PART
Maghrebi,4A_5170,14,راهم,را+هم,PART+PRON
Maghrebi,4A_5171,15,يقولوعحنان,يقول+و+ع+حنان,V+PRON+PREP+NOUN
Maghrebi,4A_5172,16,https:,https:,URL
Maghrebi,4A_5173,17,…,…,PUNC
Maghrebi,4A_5174,1,هاد,هاد,PRON
Maghrebi,4A_5175,2,ام,ام,NOUN
Maghrebi,4A_5176,3,الهايشة,ال+هايش+ة,DET+NOUN+NSUFF
Maghrebi,4A_5177,4,كنت,كنت,V
Maghrebi,4A_5178,5,نحترمها,نحترم+ها,V+PRON
Maghrebi,4A_5179,6,لكن,لكن,PART
Maghrebi,4A_5180,7,بدات,بدا+ت,V+PRON
Maghrebi,4A_5181,8,طلعلي,طلع+ل+ي,V+PREP+PRON
Maghrebi,4A_5182,9,الزبل,ال+زبل,DET+NOUN
Maghrebi,4A_5183,10,للراس,ل+ال+راس,PREP+DET+NOUN
Maghrebi,4A_5184,11,جاية,جاي+ة,ADJ+NSUFF
Maghrebi,4A_5185,12,تشوف,تشوف,V
Maghrebi,4A_5186,13,بنتها,بنت+ها,NOUN+PRON
Maghrebi,4A_5187,14,ولا,و+لا,CONJ+PART
Maghrebi,4A_5188,15,جاية,جاي+ة,ADJ+NSUFF
Maghrebi,4A_5189,16,تهدر,تهدر,V
Maghrebi,4A_5190,17,على,على,PREP
Maghrebi,4A_5191,18,ساهو,ساهو,NOUN
Maghrebi,4A_5192,19,و,و,CONJ
Maghrebi,4A_5193,20,فانزها,فانز+ها,NOUN+PRON
Maghrebi,4A_5194,21,؟,؟,PUNC
Maghrebi,4A_5195,22,!,!,PUNC
Maghrebi,4A_5196,23,تسكت,تسكت,V
Maghrebi,4A_5197,24,خير,خير,NOUN
Maghrebi,4A_5198,25,ما,ما,PART
Maghrebi,4A_5199,26,تندم,تندم,V
Maghrebi,4A_5200,27,#S,#S,HASH
Maghrebi,4A_5201,28,…,…,PUNC
Maghrebi,1A_5202,1,@SukainaQamal,@SukainaQamal,MENTION
Maghrebi,1A_5203,2,@PresentableVue,@PresentableVue,MENTION
Maghrebi,1A_5204,3,@fenfoona_foufa,@fenfoona_foufa,MENTION
Maghrebi,1A_5205,4,@saritta18_sarah,@saritta18_sarah,MENTION
Maghrebi,1A_5206,5,هاد,هاد,PRON
Maghrebi,1A_5207,6,جمهور,جمهور,NOUN
Maghrebi,1A_5208,7,عباس,عباس,NOUN
Maghrebi,1A_5209,8,مفهمتش,م+فهم+ت+ش,PART+V+PRON+NEG_PART
Maghrebi,1A_5210,9,مالنا,ما+ل+نا,PART+PREP+PRON
Maghrebi,1A_5211,10,واحلين,واحل+ين,ADJ+NSUFF
Maghrebi,1A_5212,11,ليهم,لي+هم,PREP+PRON
Maghrebi,1A_5213,12,غير,غير,NOUN
Maghrebi,1A_5214,13,هاد,هاد,PRON
Maghrebi,1A_5215,14,صباح,صباح,NOUN
Maghrebi,1A_5216,15,تعايرت,تعاير+ت,V+PRON
Maghrebi,1A_5217,16,م,م,PREP
Maghrebi,1A_5218,17,…,…,PUNC
Maghrebi,2B_5219,1,هادا,هادا,PRON
Maghrebi,2B_5220,2,التاغ,ال+تاغ,DET+NOUN
Maghrebi,2B_5221,3,فيه,في+ه,PREP+PRON
Maghrebi,2B_5222,4,السلام,ال+سلام,DET+NOUN
Maghrebi,2B_5223,5,و,و,CONJ
Maghrebi,2B_5224,6,الأمان,ال+أمان,DET+NOUN
Maghrebi,2B_5225,7,و,و,CONJ
Maghrebi,2B_5226,8,الراحة,ال+راح+ة,DET+NOUN+NSUFF
Maghrebi,2B_5227,9,نفسية,نفسي+ة,ADJ+NSUFF
Maghrebi,2B_5228,10,لأن,ل+أن,PREP+PART
Maghrebi,2B_5229,11,فيه,في+ه,PREP+PRON
Maghrebi,2B_5230,12,القلوب,ال+قلوب,DET+NOUN
Maghrebi,2B_5231,13,النظيفة,ال+نظيف+ة,DET+ADJ+NSUFF
Maghrebi,2B_5232,14,😩,😩,EMOT
Maghrebi,2B_5233,15,😩,😩,EMOT
Maghrebi,2B_5234,16,😩,😩,EMOT
Maghrebi,2B_5235,17,#تجمع_العلوشيين_الايهابيين_السهلاويين,#تجمع_العلوشيين_الايهابيين_السهلاويين,HASH
Maghrebi,2A_5236,1,هاداوين,هادا+وين,PRON+ADV
Maghrebi,2A_5237,2,فهمت,فهم+ت,V+PRON
Maghrebi,2A_5238,3,وعلاش,و+علاش,CONJ+PART
Maghrebi,2A_5239,4,مزالت,مزال+ت,PART+PRON
Maghrebi,2A_5240,5,لليوم,ل+ال+يوم,PREP+DET+NOUN
Maghrebi,2A_5241,6,قاهرتهم,قاهر+ت+هم,V+PRON+PRON
Maghrebi,2A_5242,7,هههههه,هههههه,EMOT
Maghrebi,2A_5243,8,#Staracarabia,#Staracarabia,HASH
Maghrebi,2A_5244,9,#Souhilabenlachhab,#Souhilabenlachhab,HASH
Maghrebi,2A_5245,10,#مع_سهيله_على_الحلوه_والمره,#مع_سهيله_على_الحلوه_والمره,HASH
Maghrebi,2A_5246,11,https://t.,https://t.,URL
Maghrebi,2A_5247,12,…,…,PUNC
Maghrebi,2B_5248,1,هادو,هادو,PRON
Maghrebi,2B_5249,2,خوتنا,خوت+نا,NOUN+PRON
Maghrebi,2B_5250,3,المصاروا,ال+مصاروا,DET+NOUN
Maghrebi,2B_5251,4,نتاع,نتاع,PREP
Maghrebi,2B_5252,5,الصح,ال+صح,DET+NOUN
Maghrebi,2B_5253,6,.,.,PUNC
Maghrebi,2B_5254,7,....,....,PUNC
Maghrebi,2B_5255,8,#SouhailaBenLachhab,#SouhailaBenLachhab,HASH
Maghrebi,2B_5256,9,#رشو_الورد_سهيله_حتنور_البلد,#رشو_الورد_سهيله_حتنور_البلد,HASH
Maghrebi,2B_5257,10,https://t.co/qO0ov2UJ0j,https://t.co/qO0ov2UJ0j,URL
Maghrebi,5B_5258,1,هادي,هادي,PRON
Maghrebi,5B_5259,2,مافيك,ما+في+ك,PART+PREP+PRON
Maghrebi,5B_5260,3,تقول,تقول,V
Maghrebi,5B_5261,4,أكثر,أكثر,ADJ
Maghrebi,5B_5262,5,في,في,PREP
Maghrebi,5B_5263,6,هاد,هاد,PRON
Maghrebi,5B_5264,7,الأغنية,ال+أغني+ة,DET+NOUN+NSUFF
Maghrebi,5B_5265,8,.,.,PUNC
Maghrebi,5B_5266,9,غنيت,غني+ت,V+PRON
Maghrebi,5B_5267,10,صح,صح,NOUN
Maghrebi,5B_5268,11,#StaracArabia,#StaracArabia,HASH
Maghrebi,5B_5269,12,#IhabAmir,#IhabAmir,HASH
Maghrebi,2A_5270,1,هاي,هاي,NOUN
Maghrebi,2A_5271,2,أنيس,أنيس,NOUN
Maghrebi,2A_5272,3,حبيت,حبي+ت,V+PRON
Maghrebi,2A_5273,4,نقولك,نقول+ك,V+PRON
Maghrebi,2A_5274,5,راك,را+ك,PART+PRON
Maghrebi,2A_5275,6,مشرف,مشرف,ADJ
Maghrebi,2A_5276,7,الجزائر,ال+جزائر,DET+NOUN
Maghrebi,2A_5277,8,و,و,CONJ
Maghrebi,2A_5278,9,نشالله,ن+ش+الله,PART+V+NOUN
Maghrebi,2A_5279,10,تزيد,تزيد,V
Maghrebi,2A_5280,11,ترفع,ترفع,V
Maghrebi,2A_5281,12,راسنا,راس+نا,NOUN+PRON
Maghrebi,2A_5282,13,باللقب,ب+ال+لقب,PREP+DET+NOUN
Maghrebi,2A_5283,14,غنيلي,غني+ل+ي,V+PREP+PRON
Maghrebi,2A_5284,15,أغنية,أغني+ة,NOUN+NSUFF
Maghrebi,2A_5285,16,قبائلية,قبائلي+ة,ADJ+NSUFF
Maghrebi,2A_5286,17,وقول,و+قول,CONJ+V
Maghrebi,2A_5287,18,اسمي,اسم+ي,NOUN+NSUFF
Maghrebi,2A_5288,19,بالعالي,ب+ال+عالي,PREP+DET+NOUN
Maghrebi,2A_5289,20,#anisbourah,#anisbourah,HASH
Maghrebi,2A_5290,21,…,…,PUNC
Maghrebi,5A_5291,1,@nihadhananهدا,@nihadhananهدا,MENTION
Maghrebi,5A_5292,2,راه,را+ه,PART+PRON
Maghrebi,5A_5293,3,حشمت,حشم+ت,V+PRON
Maghrebi,5A_5294,4,نقولها,نقول+ها,V+PRON
Maghrebi,5A_5295,5,ماشي,ماشي,PART
Maghrebi,5A_5296,6,دلع,دلع,V
Maghrebi,5A_5297,7,وباش,و+باش,CONJ+PART
Maghrebi,5A_5298,8,كيقتلوني,ك+يقتلو+ني,PROG_PART+V+PRON
Maghrebi,5A_5299,9,كيقولو,ك+يقول+و,PROG_PART+V+PRON
Maghrebi,5A_5300,10,بريئة,بريئ+ة,ADJ+NSUFF
Maghrebi,5A_5301,11,من,من,PREP
Maghrebi,5A_5302,12,نهار,نهار,NOUN
Maghrebi,5A_5303,13,شفتها,شفت+ها,V+PRON
Maghrebi,5A_5304,14,كتلوي,ك+تلوي,PROG_PART+V
Maghrebi,5A_5305,15,عينيها,عين+ي+ها,NOUN+NSUFF+PRON
Maghrebi,5A_5306,16,على,على,PREP
Maghrebi,5A_5307,17,عباس,عباس,NOUN
Maghrebi,5A_5308,18,نهار,نهار,NOUN
Maghrebi,5A_5309,19,كتشتطح,ك+تشتطح,PROG_PART+V
Maghrebi,5A_5310,20,معاه,معا+ه,NOUN+PRON
Maghrebi,5A_5311,21,عرفت,عرف+ت,V+PRON
Maghrebi,5A_5312,22,…,…,PUNC
Maghrebi,1A_5313,1,@i_love_moroco,@i_love_moroco,MENTION
Maghrebi,1A_5314,2,هداك,هدا+ك,PART+PRON
Maghrebi,1A_5315,3,راه,را+ه,PART+PRON
Maghrebi,1A_5316,4,اناني,اناني,ADJ
Maghrebi,1A_5317,5,هي,هي,PRON
Maghrebi,1A_5318,6,مسكينه,مسكين+ه,ADJ+NSUFF
Maghrebi,1A_5319,7,كدافع,ك+دافع,PROG_PART+V
Maghrebi,1A_5320,8,عليه,علي+ه,PREP+PRON
Maghrebi,1A_5321,9,بزاف,بزاف,ADV
Maghrebi,1A_5322,10,هو,هو,PRON
Maghrebi,1A_5323,11,قبيله,قبيل+ه,NOUN+NSUFF
Maghrebi,1A_5324,12,لقفها,لقف+ها,V+PRON
Maghrebi,1A_5325,13,حشومة,حشوم+ة,NOUN+NSUFF
Maghrebi,1A_5326,14,والله,و+الله,CONJ+NOUN
Maghrebi,1A_5327,15,وشوف,و+شوف,CONJ+V
Maghrebi,1A_5328,16,رد,رد,NOUN
Maghrebi,1A_5329,17,ديالها,ديال+ها,PREP+PRON
Maghrebi,1A_5330,18,ايهاب,ايهاب,NOUN
Maghrebi,1A_5331,19,انا,انا,PRON
Maghrebi,1A_5332,20,انت,انت,PRON
Maghrebi,1A_5333,21,وحد,وحد,NOUN
Maghrebi,1A_5334,22,اوا,اوا,NOUN
Maghrebi,1A_5335,23,انا,انا,PRON
Maghrebi,1A_5336,24,…,…,PUNC
Maghrebi,3A_5337,1,@souhilabintarab,@souhilabintarab,MENTION
Maghrebi,3A_5338,2,#ihabAmir,#ihabAmir,HASH
Maghrebi,3A_5339,3,هشام,هشام,NOUN
Maghrebi,3A_5340,4,المغربي,ال+مغربي,DET+ADJ
Maghrebi,3A_5341,5,اكبر,اكبر,ADJ
Maghrebi,3A_5342,6,داعمين,داعم+ين,ADJ+NSUFF
Maghrebi,3A_5343,7,لايهاب,ل+ايهاب,PREP+NOUN
Maghrebi,3A_5344,8,رايح,رايح,ADJ
Maghrebi,3A_5345,9,لبرايم,ل+برايم,DET+NOUN
Maghrebi,3A_5346,10,بزاف,بزاف,ADV
Maghrebi,3A_5347,11,بيهم,بي+هم,PREP+PRON
Maghrebi,3A_5348,12,رايحين,رايح+ين,ADJ+NSUFF
