fold,subfold,words,segments,pos_tags
1,A,"['#مليكنت_صغير' 'بكثرت' 'الغيرة' 'من' 'خويا' 'الصغير' 'قالت' 'لي'
 'الواليدة' 'جيب' 'ليه' 'يشرب' 'مشيت' 'درتلو' 'جڤيل' 'فالماء' 'باش' 'يموت'
 'زعما' 'ههههه' 'ساعة' 'عاقة' '…' 'EOS']","['#مليكنت_صغير' 'ب+كثرت' 'ال+غير+ة' 'من' 'خو+يا' 'ال+صغير' 'قال+ت' 'ل+ي'
 'ال+واليد+ة' 'جيب' 'لي+ه' 'يشرب' 'مشي+ت' 'درت+ل+و' 'جڤيل' 'ف+ال+ماء'
 'باش' 'يموت' 'زعم+ا' 'ههههه' 'ساع+ة' 'عاق+ة' '…' 'EOS']","['HASH' 'PREP+NOUN' 'DET+NOUN+NSUFF' 'PREP' 'NOUN+PRON' 'DET+ADJ' 'V+PRON'
 'PREP+PRON' 'DET+NOUN+NSUFF' 'V' 'PREP+PRON' 'V' 'V+PRON' 'V+PREP+PRON'
 'NOUN' 'PREP+DET+NOUN' 'PART' 'V' 'ADV+CASE' 'EMOT' 'NOUN+NSUFF' 'V+PRON'
 'PUNC' 'EOS']"
3,A,"['@claudefatia' 'ممكن' 'يكون' 'الاستثناء' 'هاد' 'العام' 'الا' 'ضغطنا'
 'أكثر' '😳' 'EOS']","['@claudefatia' 'ممكن' 'يكون' 'ال+استثناء' 'هاد' 'ال+عام' 'الا' 'ضغط+نا'
 'أكثر' '😳' 'EOS']","['MENTION' 'ADV' 'V' 'DET+NOUN' 'PRON' 'DET+NOUN' 'PART' 'V+PRON' 'ADJ'
 'EMOT' 'EOS']"
5,B,"['من' 'الاخر' 'لي' 'بغى' 'يبقى' 'مشجع' 'حنان' 'مرحبا' 'لي' 'مبغاش' 'يقلب'
 '9' '6' 'و' 'خرجو' 'من' 'تاق' 'ديالها' 'و' 'سيرو' 'نبحو' 'بعيد' 'ا'
 'قلال' 'نفس' 'تفو' 'راه' 'غبرنامج' '😠' '…' 'EOS']","['من' 'ال+اخر' 'لي' 'بغى' 'يبقى' 'مشجع' 'حنان' 'مرحبا' 'لي' 'م+بغا+ش'
 'يقلب' '9' '6' 'و' 'خرج+و' 'من' 'تاق' 'ديال+ها' 'و' 'سير+و' 'نبح+و'
 'بعيد' 'ا' 'قلال' 'نفس' 'تفو' 'را+ه' 'غ+برنامج' '😠' '…' 'EOS']","['PREP' 'DET+NOUN' 'PART' 'V' 'V' 'ADJ' 'NOUN' 'NOUN' 'PART'
 'PART+V+NEG_PART' 'V' 'NUM' 'NUM' 'CONJ' 'V+PRON' 'PREP' 'NOUN'
 'PREP+PRON' 'CONJ' 'V+PRON' 'V+PRON' 'ADV' 'PART' 'NOUN' 'NOUN' 'NOUN'
 'PART+PRON' 'PART+NOUN' 'EMOT' 'PUNC' 'EOS']"
2,B,"['والله' 'حتى' 'مضاربتكم' 'توحشتها' 'اهاب' 'واش' 'هادي' 'تقليقة' 'اعباد'
 'الله' 'سوسو' ':' 'قلتلك' 'سمحلي' 'واش' 'نزيدلك' '#ايهاب_وسهيله_توحشناكم'
 '#IhabAmi' '…' 'EOS']","['و+الله' 'حتى' 'مضارب+ت+كم' 'توحش+ت+ها' 'اهاب' 'واش' 'هادي' 'تقليق+ة'
 'ا+عباد' 'الله' 'سوسو' ':' 'قلت+ل+ك' 'سمح+ل+ي' 'واش' 'نزيد+ل+ك'
 '#ايهاب_وسهيله_توحشناكم' '#IhabAmi' '…' 'EOS']","['CONJ+NOUN' 'PART' 'NOUN+NSUFF+PRON' 'V+PRON+PRON' 'NOUN' 'PART' 'PRON'
 'NOUN+NSUFF' 'PART+NOUN' 'NOUN' 'NOUN' 'PUNC' 'V+PREP+PRON' 'V+PREP+PRON'
 'PART' 'V+PREP+PRON' 'HASH' 'HASH' 'PUNC' 'EOS']"
4,B,"['#من_عادات_حنان' 'كمية' 'حب' 'فهاد' 'التاق' 'هادا' 'هو' 'الفانز'
 'الحقيقي' 'حنا' 'و' 'حنان' 'يد' 'وحدة' 'وسط' 'و' 'خارج' 'الاكاديمي' 'EOS']","['#من_عادات_حنان' 'كمي+ة' 'حب' 'ف+هاد' 'ال+تاق' 'هادا' 'هو' 'ال+فانز'
 'ال+حقيقي' 'حنا' 'و' 'حنان' 'يد' 'وحد+ة' 'وسط' 'و' 'خارج' 'ال+اكاديمي'
 'EOS']","['HASH' 'NOUN+NSUFF' 'NOUN' 'PREP+PRON' 'DET+NOUN' 'PRON' 'PRON'
 'DET+NOUN' 'DET+ADJ' 'PRON' 'CONJ' 'NOUN' 'NOUN' 'ADJ+NSUFF' 'NOUN'
 'CONJ' 'NOUN' 'DET+NOUN' 'EOS']"
5,B,"['من' 'لايثق' 'في' 'برشلونه' 'فعليه' 'ان' 'يترك' 'الفريق' 'برشا' 'فور'
 'ايفر' '💔' '❤' '💔' 'EOS']","['من' 'لا+يثق' 'في' 'برشلون+ه' 'ف+علي+ه' 'ان' 'يترك' 'ال+فريق' 'برشا'
 'فور' 'ايفر' '💔' '❤' '💔' 'EOS']","['PART' 'PART+V' 'PREP' 'NOUN+NSUFF' 'CONJ+PREP+PRON' 'PART' 'V'
 'DET+NOUN' 'NOUN' 'NOUN' 'NOUN' 'EMOT' 'EMOT' 'EMOT' 'EOS']"
1,B,"['منليقش' 'ليك' 'ماتليقي' 'ليا' 'بزاف' 'عليك' 'وصعيب' 'تلعبي' 'بيا' '🎶'
 '👏' 'EOS']","['م+نليق+ش' 'لي+ك' 'ما+تليق+ي' 'ل+يا' 'بزاف' 'علي+ك' 'و+صعيب' 'تلعب+ي'
 'ب+يا' '🎶' '👏' 'EOS']","['PART+V+NEG_PART' 'PREP+PRON' 'PART+V+PRON' 'PREP+PRON' 'ADV' 'PREP+PRON'
 'CONJ+NOUN' 'V+PRON' 'PREP+PRON' 'EMOT' 'EMOT' 'EOS']"
4,B,"['@Jwahar97' 'منليقش' 'ليك' 'متلقي' 'ليا' '،' 'شكون' 'للي' 'كذب' 'عليك'
 'وقالك' 'باقي' 'نيه' '.' 'EOS']","['@Jwahar97' 'م+نليق+ش' 'لي+ك' 'م+تلق+ي' 'ل+يا' '،' 'شكون' 'ل+لي' 'كذب'
 'علي+ك' 'و+قال+ك' 'باقي' 'ني+ه' '.' 'EOS']","['MENTION' 'PART+V+NEG_PART' 'PREP+PRON' 'PART+V+PRON' 'PREP+PRON' 'PUNC'
 'PART' 'PREP+PART' 'V' 'PREP+PRON' 'CONJ+V+PRON' 'V' 'NOUN+NSUFF' 'PUNC'
 'EOS']"
5,A,"['#كلاسيكيات_الابتدائي' 'منين' 'كاتبغي' 'تصاحب' 'مع' 'شي' 'بنت' '،'
 'كاتدير' 'معها' 'مثنى' 'مثنى' 'فالدخلة' 'ديال' 'القسم' 'EOS']","['#كلاسيكيات_الابتدائي' 'منين' 'كا+تبغي' 'تصاحب' 'مع' 'شي' 'بنت' '،'
 'كا+تدير' 'مع+ها' 'مثنى' 'مثنى' 'ف+ال+دخل+ة' 'ديال' 'ال+قسم' 'EOS']","['HASH' 'PART' 'PROG_PART+V' 'V' 'CONJ' 'NOUN' 'NOUN' 'PUNC' 'PROG_PART+V'
 'CONJ+PRON' 'NOUN' 'NOUN' 'PREP+DET+NOUN+NSUFF' 'PREP' 'DET+NOUN' 'EOS']"
5,B,"['#ميدانينا' 'يخي' 'لما' 'يحضنك' 'احد' 'الاطفال' 'تحس' 'انك' 'مصدر' 'امان'
 'صدق' '!' '😩' '😢' '💘' 'EOS']","['#ميدانينا' 'يخي' 'لما' 'يحضن+ك' 'احد' 'ال+اطفال' 'تحس' 'ان+ك' 'مصدر'
 'امان' 'صدق' '!' '😩' '😢' '💘' 'EOS']","['HASH' 'PART' 'PART' 'V+PRON' 'NOUN' 'DET+NOUN' 'V' 'PART+PRON' 'NOUN'
 'NOUN' 'V' 'PUNC' 'EMOT' 'EMOT' 'EMOT' 'EOS']"
5,B,"['#TheVoiceKids' 'ميرال' 'غادي' 'و' 'غنى' 'افضل' 'المواهب' 'لليوم' 'دخلوا'
 'قلبي' 'في' 'ثانية' 'و' 'لحسن' 'الصدفة' 'انهم' 'في' '#فريق_نانسي' '،'
 'ملكت' 'قلوبهم' 'يا' '…' 'EOS']","['#TheVoiceKids' 'ميرال' 'غادي' 'و' 'غنى' 'افضل' 'ال+مواهب' 'ل+ال+يوم'
 'دخل+وا' 'قلب+ي' 'في' 'ثاني+ة' 'و' 'ل+حسن' 'ال+صدف+ة' 'ان+هم' 'في'
 '#فريق_نانسي' '،' 'ملك+ت' 'قلوب+هم' 'يا' '…' 'EOS']","['HASH' 'NOUN' 'PART' 'CONJ' 'V' 'ADJ' 'DET+NOUN' 'PREP+DET+NOUN' 'V+PRON'
 'NOUN+PRON' 'PREP' 'NOUN+NSUFF' 'CONJ' 'PREP+NOUN' 'DET+NOUN+NSUFF'
 'PART+PRON' 'PREP' 'HASH' 'PUNC' 'V+PRON' 'NOUN+PRON' 'PART' 'PUNC' 'EOS']"
1,B,"['شعب' 'راسو' 'قاسي' 'يحب' 'رأيو' 'وكلمتو' 'دايما' 'واقفه' 'ومايخاف' 'من'
 'والو' 'غير' 'ربي' 'سبحانو' '#قول_رايك_في_الشعب_الجزايري' 'EOS']","['شعب' 'راس+و' 'قاسي' 'يحب' 'رأي+و' 'و+كلمت+و' 'دايما' 'واقف+ه'
 'و+ما+يخاف' 'من' 'والو' 'غير' 'رب+ي' 'سبحان+و'
 '#قول_رايك_في_الشعب_الجزايري' 'EOS']","['NOUN' 'NOUN+PRON' 'ADJ' 'V' 'NOUN+PRON' 'CONJ+V+PRON' 'ADV' 'ADJ+NSUFF'
 'CONJ+PART+V' 'PREP' 'NOUN' 'NOUN' 'NOUN+PRON' 'NOUN+PRON' 'HASH' 'EOS']"
1,B,"['نتوما' 'واش' 'مكتعارفوش' 'تشجعوا' 'بنادم' 'من' 'غير' 'ذكر' 'حنان'
 'الخضر' 'تعلموا' 'المنافسة' 'الشريفة' '،' 'نيالك' 'سلطانتي' 'لو' 'تعرفي'
 'شو' 'عملتي' 'ب' 'شي' 'ناس' '…' 'EOS']","['نتوما' 'واش' 'م+ك+تعارف+و+ش' 'تشجع+وا' 'بنادم' 'من' 'غير' 'ذكر' 'حنان'
 'ال+خضر' 'تعلم+وا' 'ال+منافس+ة' 'ال+شريف+ة' '،' 'نيال+ك' 'سلطان+ت+ي' 'لو'
 'تعرف+ي' 'شو' 'عمل+ت+ي' 'ب' 'شي' 'ناس' '…' 'EOS']","['PRON' 'PART' 'PART+PROG_PART+V+PRON+NEG_PART' 'V+PRON' 'NOUN' 'PREP'
 'NOUN' 'NOUN' 'NOUN' 'DET+NOUN' 'V+PRON' 'DET+NOUN+NSUFF' 'DET+ADJ+NSUFF'
 'PUNC' 'PREP+PRON' 'NOUN+NSUFF+PRON' 'PART' 'V+PRON' 'PART'
 'V+NSUFF+PRON' 'PREP' 'NOUN' 'NOUN' 'PUNC' 'EOS']"
4,A,"['@souhilabintarab' 'نحبوك' 'و' 'نعشقوك' 'بهبالك' 'و' 'بطيبتك' 'و' 'ب'
 'كل' 'شيء' 'فيك' 'و' 'يقولو' 'واش' 'يحبو' 'ما' 'نكرهوكش' 'و' 'لي' 'يحكي'
 'فيك' 'نمسح' 'فيه' 'موس' 'و' 'ما' '…' 'EOS']","['@souhilabintarab' 'نحب+و+ك' 'و' 'نعشق+و+ك' 'ب+هبال+ك' 'و' 'ب+طيب+ت+ك'
 'و' 'ب' 'كل' 'شيء' 'في+ك' 'و' 'يقول+و' 'واش' 'يحب+و' 'ما' 'نكره+و+ك+ش'
 'و' 'لي' 'يحكي' 'في+ك' 'نمسح' 'في+ه' 'موس' 'و' 'ما' '…' 'EOS']","['MENTION' 'V+PRON+PRON' 'CONJ' 'V+PRON+PRON' 'PREP+NOUN+PRON' 'CONJ'
 'PREP+NOUN+NSUFF+PRON' 'CONJ' 'PREP' 'NOUN' 'NOUN' 'PREP+PRON' 'CONJ'
 'V+PRON' 'PART' 'V+PRON' 'PART' 'V+PRON+PRON+NEG_PART' 'CONJ' 'PART' 'V'
 'PREP+PRON' 'V' 'PREP+PRON' 'NOUN' 'CONJ' 'PART' 'PUNC' 'EOS']"
4,A,"['نحن' 'غروب' 'معنا' 'خالتو' 'وصحابو' 'لي' 'بغا' 'يعونا' 'باش' 'مقدر'
 'يتواصل' 'ويحط' 'نمرة' 'فكومونتير' 'وندخل' 'معانا' 'فغروب' 'ويشوف'
 'داكشي' 'بعنيه' '.' 'وحنا' 'كلنا' 'نش' '…' 'EOS']","['نحن' 'غروب' 'مع+نا' 'خال+تو' 'و+صحاب+و' 'لي' 'بغا' 'يعون+ا' 'باش'
 'م+قدر' 'يتواصل' 'و+يحط' 'نمر+ة' 'ف+كومونتير' 'و+ندخل' 'معا+نا' 'ف+غروب'
 'و+يشوف' 'داك+شي' 'ب+عني+ه' '.' 'و+حنا' 'كل+نا' 'نش' '…' 'EOS']","['PRON' 'NOUN' 'CONJ+PRON' 'NOUN+PRON' 'CONJ+NOUN+PRON' 'PART' 'V'
 'V+PRON' 'PART' 'PART+V' 'V' 'CONJ+V' 'NOUN+NSUFF' 'PREP+NOUN' 'CONJ+V'
 'NOUN+PRON' 'PREP+NOUN' 'CONJ+V' 'PRON+NOUN' 'PROG_PART+V+PRON' 'PUNC'
 'CONJ+PRON' 'NOUN+PRON' 'NOUN' 'PUNC' 'EOS']"
4,B,['ندير' 'مابغيت' 'م' 'الهدره' 'عيييت' '#علمتني_حنان_أن' 'EOS'],['ندير' 'ما+بغي+ت' 'م' 'ال+هدر+ه' 'عييي+ت' '#علمتني_حنان_أن' 'EOS'],['V' 'PART+V+PRON' 'PREP' 'DET+NOUN+NSUFF' 'V+PRON' 'HASH' 'EOS']
4,A,"['#SocialMediaNight' '#NassimRaissi' 'نسوم' 'يا' 'مهضوم' 'نحبوك' 'بزاف'
 'ف' 'الجزائر' 'و' 'ما' 'تنساش' 'سهيلة' 'بنت' 'العرب' 'غنيلها' 'EOS']","['#SocialMediaNight' '#NassimRaissi' 'نسوم' 'يا' 'مهضوم' 'نحبو+ك' 'بزاف'
 'ف' 'ال+جزائر' 'و' 'ما' 'تنسا+ش' 'سهيل+ة' 'بنت' 'ال+عرب' 'غني+ل+ها' 'EOS']","['HASH' 'HASH' 'NOUN' 'PART' 'ADJ' 'V+PRON' 'ADV' 'PREP' 'DET+NOUN' 'CONJ'
 'PART' 'V+NEG_PART' 'NOUN+NSUFF' 'NOUN' 'DET+NOUN' 'V+PREP+PRON' 'EOS']"
1,A,"['نسيتوا' 'واش' 'داروا' 'فيها' 'وجلسة' 'الوقاحة' 'كيفاش' 'تكالبوا' 'على'
 'بنتنا' 'اللي' 'نسا' 'روح' 'يعاود' 'الفيديو' 'وخلي' 'دمك' 'يغلي'
 '#Starac_we_want_just' '…' 'EOS']","['نسيت+وا' 'واش' 'دار+وا' 'في+ها' 'و+جلس+ة' 'ال+وقاح+ة' 'كيفاش' 'تكالب+وا'
 'على' 'بنت+نا' 'اللي' 'نسا' 'روح' 'يعاود' 'ال+فيديو' 'و+خلي' 'دم+ك'
 'يغلي' '#Starac_we_want_just' '…' 'EOS']","['V+PRON' 'PART' 'V+PRON' 'PREP+PRON' 'CONJ+NOUN+NSUFF' 'DET+NOUN+NSUFF'
 'PART' 'V+PRON' 'PREP' 'NOUN+PRON' 'PART' 'V' 'V' 'V' 'DET+NOUN' 'CONJ+V'
 'NOUN+PRON' 'V' 'HASH' 'PUNC' 'EOS']"
1,B,"['#نسيم_يغني_عراقي' '#نسيم_محبوب_العرب' '@Nassim_Raissi' '#NassimRaissi'
 'نسوم' 'يا' 'فخر' 'تونس' 'ان' 'شاء' 'لله' 'كيما' 'الع' '…' 'EOS']","['#نسيم_يغني_عراقي' '#نسيم_محبوب_العرب' '@Nassim_Raissi' '#NassimRaissi'
 'نسوم' 'يا' 'فخر' 'تونس' 'ان' 'شاء' 'ل+الله' 'كيما' 'ال+ع' '…' 'EOS']","['HASH' 'HASH' 'MENTION' 'HASH' 'NOUN' 'PART' 'NOUN' 'NOUN' 'PART' 'V'
 'PREP+NOUN' 'ADV' 'DET+NOUN' 'PUNC' 'EOS']"
3,B,"['نشدو' 'عليها' 'شي' 'لايڤ' 'ديال' 'الوودستوك' 'يا' 'هندركس' 'يا'
 'سانتانا' '✋' 'EOS']","['نشد+و' 'علي+ها' 'شي' 'لايڤ' 'ديال' 'ال+وودستوك' 'يا' 'هندركس' 'يا'
 'سانتانا' '✋' 'EOS']","['V+PRON' 'PREP+PRON' 'NOUN' 'NOUN' 'PREP' 'DET+NOUN' 'PART' 'NOUN' 'PART'
 'NOUN' 'EMOT' 'EOS']"
3,B,"['نموت' 'عليك' 'سهيلة' 'ربي' 'يشفيك' 'والي' 'بكاك' 'راح' 'يخلص' 'دموعك'
 'غالي' 'بزاف' '#سهيله_رفعت_راس_جمهورها' 'EOS']","['نموت' 'علي+ك' 'سهيل+ة' 'رب+ي' 'يشفي+ك' 'و+الي' 'بكا+ك' 'راح' 'يخلص'
 'دموع+ك' 'غالي' 'بزاف' '#سهيله_رفعت_راس_جمهورها' 'EOS']","['V' 'PREP+PRON' 'NOUN+NSUFF' 'NOUN+PRON' 'V+PRON' 'CONJ+PART' 'V+PRON'
 'V' 'V' 'NOUN+PRON' 'ADJ' 'ADV' 'HASH' 'EOS']"
4,B,"['@111Wind' 'نندب' 'في' 'وجي' 'لكان' 'وحدت' 'الشعوب' 'راهي' 'فرقت'
 'الجزائر' 'واش' 'من' 'شعوب' 'جمعت' 'ربي' 'يهديكم' 'العالم' 'العربي'
 'والقضية' 'الفلسطينية' 'اكبر' 'م' '…' 'EOS']","['@111Wind' 'نندب' 'في' 'وج+ي' 'ل+كان' 'وحد+ت' 'ال+شعوب' 'را+هي' 'فرق+ت'
 'ال+جزائر' 'واش' 'من' 'شعوب' 'جمع+ت' 'رب+ي' 'يهدي+كم' 'ال+عالم' 'ال+عربي'
 'و+ال+قضي+ة' 'ال+فلسطيني+ة' 'اكبر' 'م' '…' 'EOS']","['MENTION' 'V' 'PREP' 'NOUN+PRON' 'PART+V' 'V+PRON' 'DET+NOUN' 'PART+PRON'
 'V+PRON' 'DET+NOUN' 'PART' 'PREP' 'NOUN' 'V+PRON' 'NOUN+PRON' 'V+PRON'
 'DET+NOUN' 'DET+ADJ' 'CONJ+DET+NOUN+NSUFF' 'DET+ADJ+NSUFF' 'ADJ' 'PREP'
 'PUNC' 'EOS']"
2,A,"['@ninoucha3006' '@saharalkamar' 'نينوشة' 'نتي' 'باينة' 'حافظة' 'كامل'
 'لي' 'فيديو' 'تاع' 'سوسو' 'و' 'ايهاب' 'بعثيلي' 'ليان' 'تاع' 'كي' 'كانت'
 'دايرة' 'شاشية' 'و' 'هو' 'لا' '…' 'EOS']","['@ninoucha3006' '@saharalkamar' 'نينوش+ة' 'نتي' 'باين+ة' 'حافظ+ة' 'كامل'
 'ل+ي' 'فيديو' 'تاع' 'سوسو' 'و' 'ايهاب' 'بعث+ي+ل+ي' 'ليان' 'تاع' 'كي'
 'كان+ت' 'داير+ة' 'شاشي+ة' 'و' 'هو' 'لا' '…' 'EOS']","['MENTION' 'MENTION' 'NOUN+NSUFF' 'PRON' 'ADJ+NSUFF' 'ADJ+NSUFF' 'NOUN'
 'PREP+PRON' 'NOUN' 'PREP' 'NOUN' 'CONJ' 'NOUN' 'V+PRON+PREP+PRON' 'NOUN'
 'PREP' 'PART' 'V+PRON' 'NOUN+NSUFF' 'NOUN+NSUFF' 'CONJ' 'PRON' 'PART'
 'PUNC' 'EOS']"
4,B,"['@KoukiRokima' 'هاد' 'العام' 'بزاف' 'اختي' 'والله' 'كيمثلو' 'المحبة'
 'على' 'بعضهم' 'ويجرحو' 'بالخناجر' 'بهضرتهم' 'EOS']","['@KoukiRokima' 'هاد' 'ال+عام' 'بزاف' 'اخت+ي' 'و+الله' 'ك+يمثل+و'
 'ال+محب+ة' 'على' 'بعض+هم' 'و+يجرح+و' 'ب+ال+خناجر' 'ب+هضرت+هم' 'EOS']","['MENTION' 'PRON' 'DET+NOUN' 'ADV' 'NOUN+PRON' 'CONJ+NOUN'
 'PROG_PART+V+PRON' 'DET+NOUN+NSUFF' 'PREP' 'NOUN+PRON' 'CONJ+V+PRON'
 'PREP+DET+NOUN' 'PREP+NOUN+PRON' 'EOS']"
4,A,"['#HananeElKhader' '#IhabAmir' '#SouhailaBenLachhab' 'هاد' 'العام' 'راهم'
 'حاقدين' 'على' 'ولاد' 'المغرب' 'العربي' 'شوفو' 'واش' 'راهم' 'يقولوعحنان'
 'https:' '…' 'EOS']","['#HananeElKhader' '#IhabAmir' '#SouhailaBenLachhab' 'هاد' 'ال+عام'
 'را+هم' 'حاقد+ين' 'على' 'ولاد' 'ال+مغرب' 'ال+عربي' 'شوف+و' 'واش' 'را+هم'
 'يقول+و+ع+حنان' 'https:' '…' 'EOS']","['HASH' 'HASH' 'HASH' 'PRON' 'DET+NOUN' 'PART+PRON' 'ADJ+NSUFF' 'PREP'
 'NOUN' 'DET+NOUN' 'DET+ADJ' 'V+PRON' 'PART' 'PART+PRON'
 'V+PRON+PREP+NOUN' 'URL' 'PUNC' 'EOS']"
4,A,"['هاد' 'ام' 'الهايشة' 'كنت' 'نحترمها' 'لكن' 'بدات' 'طلعلي' 'الزبل' 'للراس'
 'جاية' 'تشوف' 'بنتها' 'ولا' 'جاية' 'تهدر' 'على' 'ساهو' 'و' 'فانزها' '؟'
 '!' 'تسكت' 'خير' 'ما' 'تندم' '#S' '…' 'EOS']","['هاد' 'ام' 'ال+هايش+ة' 'كنت' 'نحترم+ها' 'لكن' 'بدا+ت' 'طلع+ل+ي' 'ال+زبل'
 'ل+ال+راس' 'جاي+ة' 'تشوف' 'بنت+ها' 'و+لا' 'جاي+ة' 'تهدر' 'على' 'ساهو' 'و'
 'فانز+ها' '؟' '!' 'تسكت' 'خير' 'ما' 'تندم' '#S' '…' 'EOS']","['PRON' 'NOUN' 'DET+NOUN+NSUFF' 'V' 'V+PRON' 'PART' 'V+PRON' 'V+PREP+PRON'
 'DET+NOUN' 'PREP+DET+NOUN' 'ADJ+NSUFF' 'V' 'NOUN+PRON' 'CONJ+PART'
 'ADJ+NSUFF' 'V' 'PREP' 'NOUN' 'CONJ' 'NOUN+PRON' 'PUNC' 'PUNC' 'V' 'NOUN'
 'PART' 'V' 'HASH' 'PUNC' 'EOS']"
1,A,"['@SukainaQamal' '@PresentableVue' '@fenfoona_foufa' '@saritta18_sarah'
 'هاد' 'جمهور' 'عباس' 'مفهمتش' 'مالنا' 'واحلين' 'ليهم' 'غير' 'هاد' 'صباح'
 'تعايرت' 'م' '…' 'EOS']","['@SukainaQamal' '@PresentableVue' '@fenfoona_foufa' '@saritta18_sarah'
 'هاد' 'جمهور' 'عباس' 'م+فهم+ت+ش' 'ما+ل+نا' 'واحل+ين' 'لي+هم' 'غير' 'هاد'
 'صباح' 'تعاير+ت' 'م' '…' 'EOS']","['MENTION' 'MENTION' 'MENTION' 'MENTION' 'PRON' 'NOUN' 'NOUN'
 'PART+V+PRON+NEG_PART' 'PART+PREP+PRON' 'ADJ+NSUFF' 'PREP+PRON' 'NOUN'
 'PRON' 'NOUN' 'V+PRON' 'PREP' 'PUNC' 'EOS']"
2,B,"['هادا' 'التاغ' 'فيه' 'السلام' 'و' 'الأمان' 'و' 'الراحة' 'نفسية' 'لأن'
 'فيه' 'القلوب' 'النظيفة' '😩' '😩' '😩'
 '#تجمع_العلوشيين_الايهابيين_السهلاويين' 'EOS']","['هادا' 'ال+تاغ' 'في+ه' 'ال+سلام' 'و' 'ال+أمان' 'و' 'ال+راح+ة' 'نفسي+ة'
 'ل+أن' 'في+ه' 'ال+قلوب' 'ال+نظيف+ة' '😩' '😩' '😩'
 '#تجمع_العلوشيين_الايهابيين_السهلاويين' 'EOS']","['PRON' 'DET+NOUN' 'PREP+PRON' 'DET+NOUN' 'CONJ' 'DET+NOUN' 'CONJ'
 'DET+NOUN+NSUFF' 'ADJ+NSUFF' 'PREP+PART' 'PREP+PRON' 'DET+NOUN'
 'DET+ADJ+NSUFF' 'EMOT' 'EMOT' 'EMOT' 'HASH' 'EOS']"
2,A,"['هاداوين' 'فهمت' 'وعلاش' 'مزالت' 'لليوم' 'قاهرتهم' 'هههههه'
 '#Staracarabia' '#Souhilabenlachhab' '#مع_سهيله_على_الحلوه_والمره'
 'https://t.' '…' 'EOS']","['هادا+وين' 'فهم+ت' 'و+علاش' 'مزال+ت' 'ل+ال+يوم' 'قاهر+ت+هم' 'هههههه'
 '#Staracarabia' '#Souhilabenlachhab' '#مع_سهيله_على_الحلوه_والمره'
 'https://t.' '…' 'EOS']","['PRON+ADV' 'V+PRON' 'CONJ+PART' 'PART+PRON' 'PREP+DET+NOUN' 'V+PRON+PRON'
 'EMOT' 'HASH' 'HASH' 'HASH' 'URL' 'PUNC' 'EOS']"
2,B,"['هادو' 'خوتنا' 'المصاروا' 'نتاع' 'الصح' '.' '....' '#SouhailaBenLachhab'
 '#رشو_الورد_سهيله_حتنور_البلد' 'https://t.co/qO0ov2UJ0j' 'EOS']","['هادو' 'خوت+نا' 'ال+مصاروا' 'نتاع' 'ال+صح' '.' '....'
 '#SouhailaBenLachhab' '#رشو_الورد_سهيله_حتنور_البلد'
 'https://t.co/qO0ov2UJ0j' 'EOS']","['PRON' 'NOUN+PRON' 'DET+NOUN' 'PREP' 'DET+NOUN' 'PUNC' 'PUNC' 'HASH'
 'HASH' 'URL' 'EOS']"
5,B,"['هادي' 'مافيك' 'تقول' 'أكثر' 'في' 'هاد' 'الأغنية' '.' 'غنيت' 'صح'
 '#StaracArabia' '#IhabAmir' 'EOS']","['هادي' 'ما+في+ك' 'تقول' 'أكثر' 'في' 'هاد' 'ال+أغني+ة' '.' 'غني+ت' 'صح'
 '#StaracArabia' '#IhabAmir' 'EOS']","['PRON' 'PART+PREP+PRON' 'V' 'ADJ' 'PREP' 'PRON' 'DET+NOUN+NSUFF' 'PUNC'
 'V+PRON' 'NOUN' 'HASH' 'HASH' 'EOS']"
2,A,"['هاي' 'أنيس' 'حبيت' 'نقولك' 'راك' 'مشرف' 'الجزائر' 'و' 'نشالله' 'تزيد'
 'ترفع' 'راسنا' 'باللقب' 'غنيلي' 'أغنية' 'قبائلية' 'وقول' 'اسمي' 'بالعالي'
 '#anisbourah' '…' 'EOS']","['هاي' 'أنيس' 'حبي+ت' 'نقول+ك' 'را+ك' 'مشرف' 'ال+جزائر' 'و' 'ن+ش+الله'
 'تزيد' 'ترفع' 'راس+نا' 'ب+ال+لقب' 'غني+ل+ي' 'أغني+ة' 'قبائلي+ة' 'و+قول'
 'اسم+ي' 'ب+ال+عالي' '#anisbourah' '…' 'EOS']","['NOUN' 'NOUN' 'V+PRON' 'V+PRON' 'PART+PRON' 'ADJ' 'DET+NOUN' 'CONJ'
 'PART+V+NOUN' 'V' 'V' 'NOUN+PRON' 'PREP+DET+NOUN' 'V+PREP+PRON'
 'NOUN+NSUFF' 'ADJ+NSUFF' 'CONJ+V' 'NOUN+NSUFF' 'PREP+DET+NOUN' 'HASH'
 'PUNC' 'EOS']"
