dialect,sentence_id,sentence,segmented,pos_sequence,token_count
Maghrebi,2B,#IhabAmir #SocialMediaNight ايهاب زير راسك راه منين كتكون ناشط كل جمهورك كيكون ناشط و منين كتقلق كنتقلقوا معاك . حق الرب …,#IhabAmir #SocialMediaNight ايهاب زير راس+ك را+ه منين ك+تكون ناشط كل جمهور+ك ك+يكون ناشط و منين ك+تقلق ك+نتقلق+وا معا+ك . حق ال+رب …,HASH HASH NOUN V NOUN+PRON PART+PRON ADV CONJ+V NOUN NOUN NOUN+PRON CONJ+V NOUN CONJ ADV CONJ+V CONJ+V+PRON NOUN+PRON PUNC NOUN DET+NOUN PUNC,22
Maghrebi,5B,#SocialMediaNight ايهاب سهيلة كانت تحكي صح في مشهد اليوم واش ردك الحقيقي مع انو السوهابين متاكدين منو عبر لو حتى باغنية صادق …,#SocialMediaNight ايهاب سهيل+ة كان+ت تحكي صح في مشهد ال+يوم واش رد+ك ال+حقيقي مع ان+و ال+سوهاب+ين متاكد+ين من+و عبر لو حتى ب+اغني+ة صادق …,HASH NOUN NOUN+NSUFF V+PRON V NOUN PREP NOUN DET+NOUN PART NOUN+PRON DET+ADJ CONJ PART+PRON DET+NOUN+NSUFF ADJ+NSUFF PREP+PRON V PART PART PREP+NOUN+NSUFF ADJ PUNC,23
Maghrebi,5A,ايهاب لوكان راه راكب ف فكرون لوكان وصل للبنان 😒 😒 طمنونا يا جماعة قولولكم كلمة ! ! ايهاب و سوكا فين ؟ #StaracArabia,ايهاب لو+كان را+ه راكب ف فكرون لو+كان وصل ل+لبنان 😒 😒 طمن+و+نا يا جماع+ة قول+و+ل+كم كلم+ة ! ! ايهاب و سوكا فين ؟ #StaracArabia,NOUN CONJ+V PART+PRON ADJ PREP NOUN CONJ+V V PREP+NOUN EMOT EMOT V+PRON+PRON PART NOUN+NSUFF V+PRON+PREP+PRON NOUN+NSUFF PUNC PUNC NOUN CONJ NOUN PART PUNC HASH,24
Maghrebi,2A,#SouhailaBenLachhab #IhabAmir ايهاب وسهيلة واحد المغرب والجزائر خاوة مغرب عربي واحد لا للفتنة واللي يلعب على الفتنة ي …,#SouhailaBenLachhab #IhabAmir ايهاب و+سهيل+ة واحد ال+مغرب و+ال+جزائر خاو+ة مغرب عربي واحد لا ل+ال+فتن+ة و+ال+لي يلعب على ال+فتن+ة ي …,HASH HASH NOUN CONJ+NOUN+NSUFF ADJ DET+NOUN CONJ+DET+NOUN ADJ+NSUFF NOUN ADJ ADJ PART PREP+DET+NOUN+NSUFF CONJ+DET+PART V PREP DET+NOUN+NSUFF NOUN PUNC,19
Maghrebi,4A,@GhizlaneGM اييه اللي سرقو الطاموبيل ديال نقل الاموال,@GhizlaneGM اييه اللي سرق+و ال+طاموبيل ديال نقل ال+اموال,MENTION NOUN PART V+PRON DET+NOUN PREP NOUN DET+NOUN,8
Maghrebi,5B,بالعربية هادشي غير تبرهيش دعمو ولاد بلادكم و هنيو الوقت درتو الشوهة قدام البراني #حنان_ايهاب_واحد #HananeElKhader #IhabAmir,ب+ال+عربي+ة هادشي غير تبرهيش دعم+و ولاد بلاد+كم و هني+و ال+وقت درت+و ال+شوه+ة قدام ال+براني #حنان_ايهاب_واحد #HananeElKhader #IhabAmir,PREP+DET+NOUN+NSUFF PRON NOUN NOUN V+PRON NOUN NOUN+PRON CONJ V+PRON DET+NOUN V+PRON DET+NOUN+NSUFF ADV DET+NOUN HASH HASH HASH,17
Maghrebi,4B,باي باي مصر هلو لبنان غادية عند مول الحانوت لي فراس الدرب مثلا _ والله جامي شفت بحالها الحماق ديالها شاد السربيس فسبيطار ال …,باي باي مصر هلو لبنان غادي+ة عند مول ال+حانوت لي ف+راس ال+درب مثل+ا _ و+الله جامي شف+ت ب+حال+ها ال+حماق ديال+ها شاد ال+سربيس ف+سبيطار ال …,NOUN NOUN NOUN NOUN NOUN PART+NSUFF NOUN NOUN DET+NOUN PART PREP+NOUN DET+NOUN NOUN+CASE PUNC CONJ+NOUN NOUN V+PRON PREP+NOUN+PRON DET+NOUN PREP+NSUFF ADJ DET+NOUN PREP+NOUN DET PUNC,25
Maghrebi,1A,#ببسي_مع_سهيله_يلا_تقدر #بالغرام #شبه_الحنين #NouvelAn #HappyNewYear_Souhila #ابن_الجزائر انيس 3 > علاش الفتن علاش منجم …,#ببسي_مع_سهيله_يلا_تقدر #بالغرام #شبه_الحنين #NouvelAn #HappyNewYear_Souhila #ابن_الجزائر انيس 3 > علاش ال+فتن علاش منجم …,HASH HASH HASH HASH HASH HASH NOUN NUM PUNC PART DET+NOUN PART ADJ PUNC,14
Maghrebi,5A,* برد يديه معا الحديدة ديال الطاولة * #كلاسيكيات_الابتدائي,* برد يد+ي+ه معا ال+حديد+ة ديال ال+طاول+ة * #كلاسيكيات_الابتدائي,PUNC V NOUN+NSUFF+PRON NOUN DET+NOUN+NSUFF PREP DET+NOUN+NSUFF PUNC HASH,9
Maghrebi,4B,بزاف عليك كل دقيقة المغرب اهاب مرقتيها نسيتينا انك جزايرية #سهيله_تحلابك_للمغرب_لا_يمثلنا,بزاف علي+ك كل دقيق+ة ال+مغرب اهاب مرق+تي+ها نسي+تي+نا ان+ك جزايري+ة #سهيله_تحلابك_للمغرب_لا_يمثلنا,ADV PREP+PRON NOUN NOUN+NSUFF DET+NOUN NOUN V+PRON+PRON V+PRON+PRON PART+PRON NOUN+NSUFF HASH,11
Maghrebi,4B,بزاف عليك وصعيب تلعبي بيا شكون للي كذب عليك وقلك باقي نيه ما بغاش قلبك يفيق ما شدتيش معايا الطريق عمري فيك ميليق حسن ليك بعدي عل …,بزاف علي+ك و+صعيب تلعب+ي ب+يا شكون ل+لي كذب علي+ك و+قل+ك باقي ني+ه ما بغا+ش قلب+ك يفيق ما شد+تي+ش معا+يا ال+طريق عمر+ي في+ك م+يليق حسن لي+ك بعد+ي عل …,ADV PREP+PRON CONJ+NOUN V+PRON PREP+PRON PART PREP+PART V PREP+PRON CONJ+V+PRON V NOUN+NSUFF PART V+NEG_PART NOUN+PRON V PART V+PRON+NEG_PART NOUN+PRON DET+NOUN NOUN+PRON PREP+PRON PART+V NOUN PREP+PRON ADV+PRON PREP PUNC,28
Maghrebi,2B,@HasamiBouchra بصح انا مراكشية خخخخخ وكاينة فاسبانيا خخخخ فين كاينة فمراكش,@HasamiBouchra ب+صح انا مراكشي+ة خخخخخ و+كاين+ة ف+اسبانيا خخخخ فين كاين+ة ف+مراكش,MENTION PREP+NOUN PRON ADJ+NSUFF EMOT CONJ+ADJ+NSUFF PREP+NOUN EMOT PART ADJ+NSUFF PREP+NOUN,11
Maghrebi,4B,بصح ما نعرفش قداه الساعة لي لازم تروح فيها اوكي,ب+صح ما نعرف+ش قداه ال+ساع+ة لي لازم تروح في+ها اوكي,PREP+NOUN PART V+NEG_PART NOUN DET+NOUN+NSUFF PART NOUN V PREP+PRON NOUN,10
Maghrebi,4B,#NassimRaissi #SocialMediaNight بعد خروج ايهاب انيس و سوسو المغاربة يشجعوك انت و بيسو نبغييك بزاف سلم على المحترمة حبيبتي هايدي و رافاييل,#NassimRaissi #SocialMediaNight بعد خروج ايهاب انيس و سوسو ال+مغارب+ة يشجع+و+ك انت و بيسو نبغي+يك بزاف سلم على ال+محترم+ة حبيب+ت+ي هايدي و رافاييل,HASH HASH ADV NOUN NOUN NOUN CONJ NOUN DET+NOUN+NSUFF V+PRON+PRON PRON CONJ NOUN V+PRON ADV V PREP DET+NOUN+NSUFF NOUN+NSUFF+PRON NOUN CONJ NOUN,22
Maghrebi,2B,بغيت شكارة ديال الرويض #كلاسيكيات_الابتدائي,بغي+ت شكار+ة ديال ال+رويض #كلاسيكيات_الابتدائي,V+PRON NOUN+NSUFF PREP DET+NOUN HASH,5
Maghrebi,5B,بغيتها غا تخرج من اذاعة تدخل لوحدة اخرى لكن هادشي غا متمنيات و ما غا يقدر يتحقق الا اذا كان اتحاد ( اعيدها ) ماشي كلا ف جهة #I …,بغي+ت+ها غا تخرج من اذاع+ة تدخل ل+وحد+ة اخرى لكن هادشي غا متمني+ات و ما غا يقدر يتحقق الا اذا كان اتحاد ( اعيد+ها ) ماشي كلا ف جه+ة #I …,V+PRON+PRON PART V PREP NOUN+NSUFF V PREP+NOUN+NSUFF NOUN PART PRON PART NOUN+NSUFF CONJ PART PART V V PART PART V NOUN PUNC V+PRON PUNC PART NOUN PREP NOUN+NSUFF HASH PUNC,30
Maghrebi,5B,#StaracArabia #HananeElkhader #IhabAmir بغيتو غير شوهة مرحبا الخانزات ياترى علاش مانتقدتو سكينة لي كانت تبكي ع رفاييل …,#StaracArabia #HananeElkhader #IhabAmir بغيت+و غير شوه+ة مرحبا ال+خانز+ات يا+ترى علاش ما+نتقد+تو سكين+ة لي كان+ت تبكي ع رفاييل …,HASH HASH HASH V+PRON NOUN NOUN+NSUFF NOUN DET+NOUN+NSUFF PART+V PART PART+V+PRON NOUN+NSUFF PART V+PRON V PREP NOUN PUNC,18
Maghrebi,4A,بغيتي يكون عندك #الزهر مع بنادم فهاد البلاد ؟ كذب و تفلا و جرجر عباد الله ، غادي تولي أنت هو سيدي و مولاي و مابحالك حد . . …,بغي+تي يكون عند+ك #الزهر مع بنادم ف+هاد ال+بلاد ؟ كذب و تفلا و جرجر عباد الله ، غادي تولي أنت هو سيد+ي و مولاي و ما+ب+حال+ك حد . . …,V+PRON V NOUN+PRON HASH CONJ NOUN PREP+PRON DET+NOUN PUNC V CONJ V CONJ V NOUN NOUN PUNC PART V PRON PRON NOUN+PRON CONJ NOUN CONJ PART+PART+NOUN+PRON NOUN PUNC PUNC PUNC,30
Maghrebi,2A,#WeWantSouhilaInConstantine بلا مانحكيو راها معروفة شكون سهيلة فالمهرجانات 😔 نتمنى نشوفوها في عاصمة الثقافة قسنطينة 😆 ❤ https : …,#WeWantSouhilaInConstantine ب+لا ما+نحكي+و را+ها معروف+ة شكون سهيل+ة ف+ال+مهرجان+ات 😔 نتمنى نشوف+و+ها في عاصم+ة ال+ثقاف+ة قسنطين+ة 😆 ❤ https : …,HASH PREP+PART PART+V+PRON PART+PRON ADJ+NSUFF PART NOUN+NSUFF PREP+DET+NOUN+NSUFF EMOT V V+PRON+PRON PREP NOUN+NSUFF DET+NOUN+NSUFF NOUN+NSUFF EMOT EMOT URL PUNC PUNC,20
Maghrebi,3A,بليز سوهابيين انشروها باش توصل لايهاب بليز #SouhailaBenLachhab #IhabAmir https://t.co/hicE1VdfMb,بليز سوهابيين انشر+و+ها باش توصل ل+ايهاب بليز #SouhailaBenLachhab #IhabAmir https://t.co/hicE1VdfMb,NOUN NOUN V+PRON+PRON PART V PREP+NOUN NOUN HASH HASH URL,10
Maghrebi,1A,@AmNaAlgeriana @akdi2014oumaima بلييز اخواننا الجزائريين عاونو حنان في الفولورز راه كلشي فاتها مفهمناش كيفاش اذا كان ممكن #H …,@AmNaAlgeriana @akdi2014oumaima بلييز اخوان+نا ال+جزائري+ين عاون+و حنان في ال+فولورز را+ه كلشي فات+ها م+فهم+نا+ش كيفاش اذا كان ممكن #H …,MENTION MENTION NOUN NOUN+PRON DET+ADJ+NSUFF V+PRON NOUN PREP DET+NOUN PART+PRON NOUN V+PRON PART+V+PRON+NEG_PART PART PART V NOUN HASH PUNC,19
Maghrebi,2B,#hananeelkhader بنادم مكلخ واش بغيتو نبقى نصرع على امك كاملين لبدوها وسكتو تتحدتون عن تشريف المغرب وبلابلا وانتوما محسادة شي …,#hananeelkhader بن+ادم مكلخ واش بغيت+و نبقى نصرع على ام+ك كامل+ين ل+بدو+ها و+سكت+و تتحدت+ون عن تشريف ال+مغرب و+بلابلا و+انتوما محساد+ة شي …,HASH NOUN+NOUN ADJ PART V+PRON V V PREP NOUN+PRON NOUN+NSUFF PART+V+PRON CONJ+V+PRON V+PRON PREP NOUN DET+NOUN CONJ+NOUN CONJ+PRON ADJ+NSUFF NOUN PUNC,21
Maghrebi,1A,@souhilastar4 بنت بلادي فانز عباس وخاصة بنت سعودية واخت عباس يخططون ضد سهيلة ويقولون لازم عباس مايحكي مع شنتال باش يفرق …,@souhilastar4 بنت بلاد+ي فانز عباس و+خاص+ة بنت سعودي+ة و+اخ+ت عباس يخطط+ون ضد سهيل+ة و+يقول+ون لازم عباس ما+يحكي مع شنتال باش يفرق …,MENTION NOUN NOUN+PRON NOUN NOUN CONJ+NOUN+NSUFF NOUN NOUN+NSUFF CONJ+NOUN+NSUFF NOUN V+PRON NOUN NOUN+NSUFF CONJ+V+PRON NOUN NOUN PART+V CONJ NOUN PART V PUNC,22
Maghrebi,2A,بنت بلد المليون و نصف مليون شهيد بلد القارة لم اختار ان اكون جزائرية لكن ربي حبني باش نكون من بﻻد لي واحد ما يطيح بشعبها 💪 …,بنت بلد ال+مليون و نصف مليون شهيد بلد ال+قار+ة لم اختار ان اكون جزائري+ة لكن رب+ي حب+ني باش نكون من بﻻد لي واحد ما يطيح ب+شعب+ها 💪 …,NOUN NOUN DET+NOUN CONJ NOUN NOUN NOUN NOUN DET+NOUN+NSUFF PART V PART V NOUN+NSUFF PART NOUN+NSUFF V+PRON PART V PREP NOUN PART NOUN PART V PREP+NOUN+PRON EMOT PUNC,28
Maghrebi,3B,بينالتي واخا ، ولكن علاش الحمرا ، علاش ؟,بينالتي واخا ، و+لكن علاش ال+حمرا ، علاش ؟,NOUN NOUN PUNC CONJ+PART PART DET+NOUN PUNC PART PUNC,9
Maghrebi,3A,@Gulia_Salim @ninoucha3006 شكون اللي قالو ما ديروا والوا والله رانا خدامين و حكيت مع حصة جزائرية وعدوني يجيبوا اهاب و سوها,@Gulia_Salim @ninoucha3006 شكون اللي قال+و ما دير+وا والوا و+الله را+نا خدام+ين و حكي+ت مع حص+ة جزائري+ة وعد+و+ني يجيب+وا اهاب و سوها,MENTION MENTION PART PART V+PRON PART V+PRON NOUN CONJ+NOUN PART+PRON NOUN+NSUFF CONJ V+PRON CONJ NOUN+NSUFF ADJ+NSUFF V+PRON+PRON V+PRON NOUN CONJ NOUN,21
Maghrebi,5A,#كلاسيكيات_الابتدائي - كتسخن يديك فـالدجين قبل ما تاكل العصى و من بعد ما كتاكلها كتجي تبرد يديك فديك الحديدة ديال الطاولة …,#كلاسيكيات_الابتدائي - ك+تسخن يد+ي+ك ف+ال+دجين قبل ما تاكل ال+عصى و من بعد ما ك+تاكل+ها ك+تجي تبرد يد+ي+ك ف+دي+ك ال+حديد+ة ديال ال+طاول+ة …,HASH PUNC CONJ+V NOUN+NSUFF+PRON PREP+DET+NOUN ADV PART V DET+NOUN CONJ PREP ADV PART PROG_PART+V+PRON CONJ+V V NOUN+NSUFF+PRON PREP+NOUN+PRON DET+NOUN+NSUFF PREP DET+NOUN+NSUFF PUNC,22
Maghrebi,3A,@souhilabintarab تستاهلي كل الناس يحبوك انت بنت العرب وحدتي شعبين وبسببك انت وايهاب ماصراش كيما العام ليفات,@souhilabintarab تستاهل+ي كل ال+ناس يحب+و+ك انت بنت ال+عرب وحد+ت+ي شعب+ين و+ب+سبب+ك انت و+ايهاب ما+صرا+ش كيما ال+عام لي+فات,MENTION V+PRON NOUN DET+NOUN V+PRON+PRON PRON NOUN DET+NOUN V+PRON+PRON NOUN+NSUFF CONJ+PREP+NOUN+PRON PRON CONJ+NOUN PART+V+NEG_PART ADV DET+NOUN PRON+V,17
Maghrebi,1B,تسكاتيين اشنو كاتبة ابتسام في هدا صورة واش كاين شي حد يجاوب #IbtissamTiskat https://t.co/R70AqCeemw,ت+سكات+يين اشنو كاتب+ة ابتسام في هدا صور+ة واش كاين شي حد يجاوب #IbtissamTiskat https://t.co/R70AqCeemw,PART+NOUN+NSUFF PART NOUN+NSUFF NOUN PREP PART NOUN+NSUFF PART ADJ NOUN NOUN V HASH URL,14
Maghrebi,2A,تصبحوا على خير يا رباعه ديال المسطيين #كلاسيكيات_الابتدائي http://t.co/QBM8haI8pM,تصبح+وا على خير يا رباع+ه ديال ال+مسطي+ين #كلاسيكيات_الابتدائي http://t.co/QBM8haI8pM,V+PRON PREP NOUN PART NOUN+NSUFF PREP DET+NOUN+NSUFF HASH URL,9
Maghrebi,1B,تفكرت ريم غزالي كي حكات نهار خرجوها تشوف لبنان قالت 3 ساعات كملنا دورة قالتلهم هاكا تقول راني من باب الواد لحيدرة ل زيرالدة …,تفكر+ت ريم غزالي كي حك+ات نهار خرج+و+ها تشوف لبنان قال+ت 3 ساع+ات كمل+نا دور+ة قال+ت+ل+هم هاكا تقول را+ني من باب ال+واد ل+حيدرة ل زيرالد+ة …,V+PRON NOUN NOUN PART V+PRON NOUN V+PRON+PRON V NOUN V+PRON NUM NOUN+NSUFF V+PRON NOUN+NSUFF V+PRON+PREP+PRON ADV V PART+PRON PREP NOUN DET+NOUN NOUN+NSUFF PREP NOUN+NSUFF PUNC,25
Maghrebi,2B,#كلاسيكيات_الابتدائي تكري من الخزانة ديال القسم هاد القصص ب ربعة دريال http://t.co/IqxcggbQ4V,#كلاسيكيات_الابتدائي تكري من ال+خزان+ة ديال ال+قسم هاد ال+قصص ب ربع+ة د+ريال http://t.co/IqxcggbQ4V,HASH V PREP DET+NOUN+NSUFF PREP DET+NOUN PRON DET+NOUN PREP NOUN+NSUFF PART+NOUN URL,12
Maghrebi,1A,شكون من المواهب تبغيو تشوفو معايا في سهرة 4 مارس بميكاراما الدارالبيضاء ؟ خليو اقتراحاتكم http://ift.tt/1T8y2Qq,شكون من ال+مواهب تبغي+و تشوف+و معا+يا في سهر+ة 4 مارس ب+ميكاراما ال+دار+ال+بيضاء ؟ خلي+و اقتراح+ات+كم http://ift.tt/1T8y2Qq,PART PREP DET+NOUN V+PRON V+PRON NOUN+PRON PREP NOUN+NSUFF NUM NOUN PREP+NOUN DET+NOUN+DET+NOUN PUNC V+PRON NOUN+NSUFF+PRON URL,16
Maghrebi,2B,@SouhilaBnLachab تنبيه : هذا كذاب لا تصدقوه حسابها راه يمشي . ... https://t.co/TtUhTxzdof #SouhilaBenLachhab #لن_اتخلي_عن_سهيله,@SouhilaBnLachab تنبيه : هذا كذاب لا تصدق+و+ه حساب+ها را+ه يمشي . ... https://t.co/TtUhTxzdof #SouhilaBenLachhab #لن_اتخلي_عن_سهيله,MENTION NOUN PUNC PRON NOUN PART V+PRON+PRON NOUN+NSUFF PART+PRON V PUNC PUNC URL HASH HASH,15
Maghrebi,2A,#توحشناك_يا_ايهاب #توحشناك_يا_ايهاب #الله_يشافيك_ايهاب توحشنا الضحكة الخطيييرة ديال إيهاب #IhabAmir,#توحشناك_يا_ايهاب #توحشناك_يا_ايهاب #الله_يشافيك_ايهاب توحش+نا ال+ضحك+ة ال+خطييير+ة ديال إيهاب #IhabAmir,HASH HASH HASH V+PRON DET+NOUN+NSUFF DET+ADJ+NSUFF PREP NOUN HASH,9
Maghrebi,2B,جميل ان جمهور ستارك الجزائري والمغربي هاد السيزين متفاهم هههه لكن هاد التفاهم ماشي يعني مبقيناش اعداء ندور على عدو اخر ههه …,جميل ان جمهور ستارك ال+جزائري و+ال+مغربي هاد ال+سيزين متفاهم هههه لكن هاد ال+تفاهم ماشي يعني م+بقي+نا+ش اعداء ندور على عدو اخر ههه …,NOUN PART NOUN NOUN DET+ADJ CONJ+DET+ADJ PRON DET+NOUN ADJ EMOT PART PRON DET+NOUN PART V PART+V+PRON+NEG_PART NOUN V PREP NOUN NOUN EMOT PUNC,23
Maghrebi,5B,جيبو لي بو كراوع ستيلو غوز نوريه واش المغرب بعيد على الجزائر 🌚 نحكموك في الحدود رجل في المغرب و رجل في الجزائر و التحت اش …,جيب+و ل+ي بو كراوع ستيلو غوز نوري+ه واش ال+مغرب بعيد على ال+جزائر 🌚 نحكم+و+ك في ال+حدود رجل في ال+مغرب و رجل في ال+جزائر و ال+تحت اش …,V+PRON PREP+PRON NOUN NOUN NOUN ADJ V+PRON PART DET+NOUN ADJ PREP DET+NOUN EMOT V+PRON+PRON PREP DET+NOUN NOUN PREP DET+NOUN CONJ NOUN PREP DET+NOUN CONJ DET+ADV PART PUNC,27
Maghrebi,5B,حابة نشوف غدة فعل سوسو كي تشوف البسباس لابس داك السغوال 👖 سوغ رح تتفكغ تاع البيغيسكوپ 😂 😂 @souhilabintarab #SouhilaBenLachhab # …,حاب+ة نشوف غد+ة فعل سوسو كي تشوف ال+بسباس لابس داك ال+سغوال 👖 سوغ رح تتفكغ تاع ال+بيغيسكوپ 😂 😂 @souhilabintarab #SouhilaBenLachhab # …,NOUN+NSUFF V ADV+NSUFF NOUN NOUN PART V DET+NOUN ADJ PRON DET+NOUN EMOT NOUN PART V PREP DET+NOUN EMOT EMOT MENTION HASH PUNC PUNC,23
Maghrebi,1A,حابسينها عندهم مخسروش عليها حتى زيارة من الطلاب كان بعتولها ولد بلادها عالاقل هاد ظلم ولامش ظلم @SuhilaBnLachhab #الجيش_السه …,حابس+ين+ها عند+هم م+خسر+و+ش علي+ها حتى زيار+ة من ال+طلاب كان بعت+و+ل+ها ولد بلاد+ها ع+ال+اقل هاد ظلم و+لا+مش ظلم @SuhilaBnLachhab #الجيش_السه …,V+PRON+PRON NOUN+PRON PART+V+PRON+NEG_PART PREP+PRON PART NOUN+NSUFF PREP DET+NOUN V V+PRON+PREP+PRON NOUN NOUN+PRON PREP+DET+NOUN PRON NOUN CONJ+PART+PART NOUN MENTION HASH PUNC,20
Maghrebi,5A,@faridarguiba حتى حنا يا لغزاله ضربي طله على سهيلة فالتويتر تاعها,@faridarguiba حتى حنا يا ل+غزال+ه ضرب+ي طل+ه على سهيل+ة ف+ال+تويتر تاع+ها,MENTION PART PRON PART DET+NOUN+NSUFF V+PRON NOUN+NSUFF PREP NOUN+NSUFF PREP+DET+NOUN PREP+PRON,11
Maghrebi,3B,@79Anise @ChawkiOfficial @AnisBourahla1 حرام عليكم ديو مرة واحدة لشوقي وانيس تموتونا ياحبيبي مازال غير كيما جينا للدنيا …,@79Anise @ChawkiOfficial @AnisBourahla1 حرام علي+كم دي+و مر+ة واحد+ة ل+شوقي و+انيس تموت+و+نا يا+حبيب+ي مازال غير كيما جي+نا ل+ال+دنيا …,MENTION MENTION MENTION NOUN PREP+PRON V+PRON NOUN+NSUFF ADJ+NSUFF PREP+NOUN CONJ+NOUN V+PRON+PRON PART+NOUN+PRON PART NOUN ADV V+PRON PREP+DET+NOUN PUNC,18
Maghrebi,1B,#حركة_كايدينهم #لا_لتغيير_قانون_الانتخابات #نؤيد_تحصين_لجنة_انتخابات_الرئاسة ايه يا خويا شوية السياسين العرر اللي مش عايزين,#حركة_كايدينهم #لا_لتغيير_قانون_الانتخابات #نؤيد_تحصين_لجنة_انتخابات_الرئاسة ايه يا خو+يا شوي+ة ال+سياس+ين ال+عرر اللي مش عايز+ين,HASH HASH HASH PART PART NOUN+PRON NOUN+NSUFF DET+NOUN+NSUFF DET+NOUN PART PART ADJ+NSUFF,12
Maghrebi,3B,حسب عاجل قناة الخضراء اليوم الصبح صار انفجار بسيارة مفخخة في صبراتة - زعما خبر حق ولا زيادة بهارات بس https://t.co/nbc0f… …,حسب عاجل قنا+ة ال+خضراء ال+يوم ال+صبح صار انفجار ب+سيار+ة مفخخ+ة في صبرات+ة - زعم+ا خبر حق و+لا زياد+ة بهار+ات بس https://t.co/nbc0f… …,NOUN ADJ NOUN+NSUFF DET+NOUN DET+NOUN DET+NOUN V NOUN PREP+NOUN+NSUFF ADJ+NSUFF PREP NOUN+NSUFF PUNC ADV+CASE NOUN NOUN CONJ+PART NOUN+NSUFF NOUN+NSUFF ADV URL PUNC,22
Maghrebi,1A,#كلاسيكيات_الابتدائي حط زغبة حمار فالكرسي ديال الأستاذ باش مايجيش,#كلاسيكيات_الابتدائي حط زغب+ة حمار ف+ال+كرسي ديال ال+أستاذ باش ما+يجي+ش,HASH V NOUN+NSUFF NOUN PREP+DET+NOUN PREP DET+NOUN PART PART+V+NEG_PART,9
Maghrebi,1B,@sheryfa_Teamdz @maya_sarra حلابات بلادي ينحيو الجنسية لولد بلادهم ويعطيوها للبرانية مش سامعين حتى بيهم غدوة يرفدو علم ب …,@sheryfa_Teamdz @maya_sarra حلاب+ات بلاد+ي ينحي+و ال+جنسي+ة ل+ولد بلاد+هم و+يعطيو+ها ل+ال+براني+ة مش سامع+ين حتى بي+هم غدو+ة يرفد+و علم ب …,MENTION MENTION NOUN+NSUFF NOUN+PRON V+PRON DET+NOUN+NSUFF PREP+NOUN NOUN+PRON CONJ+V+PRON PREP+DET+NOUN+NSUFF PART NOUN+NSUFF PART PREP+PRON ADV+NSUFF V+PRON NOUN PREP PUNC,19
Maghrebi,1B,@noumidya19 حمارة الله يعطيها الدل بزاف عليها المغرب كتعرفو غير في التصويت باين وليدها معطاوهاش مباديء الاسلام . #StaracArab …,@noumidya19 حمار+ة الله يعطي+ها ال+دل بزاف علي+ها ال+مغرب ك+تعرف+و غير في ال+تصويت باين وليد+ها م+عطا+و+ها+ش مباديء ال+اسلام . #StaracArab …,MENTION NOUN+NSUFF NOUN V+PRON DET+NOUN ADV PREP+PRON DET+NOUN CONJ+V+PRON NOUN PREP DET+NOUN ADJ NOUN+NSUFF PART+V+PRON+PRON+NEG_PART NOUN DET+NOUN PUNC HASH PUNC,20
Maghrebi,3A,#HananeElKhader #StaracArabia حنان للاسف نوميني بصراحة قصرات بزاف في الايفال لازم تفوق والا راح تفل,#HananeElKhader #StaracArabia حنان ل+ال+اسف نوميني ب+صراح+ة قصر+ات بزاف في ال+ايفال لازم تفوق و+الا راح تفل,HASH HASH NOUN PREP+DET+NOUN NOUN PREP+NOUN+NSUFF NOUN+NSUFF ADV PREP DET+NOUN NOUN V CONJ+PART V V,15
Maghrebi,5B,@91sofiaa @ibtissa50624402 @Nouhayl_12 حنان وا حنان محال واش كاينة اجي غدا,@91sofiaa @ibtissa50624402 @Nouhayl_12 حنان وا حنان محال واش كاين+ة اجي غد+ا,MENTION MENTION MENTION NOUN PART NOUN NOUN PART ADJ+NSUFF V ADV+CASE,11
Maghrebi,5A,خاص شي واحد يدير كونسيپط ديال قهوة ممنوع فيها الكلام . شرب قهوة و تصنت لعظامك .,خاص شي واحد يدير كونسيپط ديال قهو+ة ممنوع في+ها ال+كلام . شرب قهو+ة و تصنت ل+عظام+ك .,V NOUN ADJ V NOUN PREP NOUN+NSUFF NOUN PREP+PRON DET+NOUN PUNC V NOUN+NSUFF CONJ V PREP+NOUN+PRON PUNC,17
Maghrebi,1A,خاوتي كاين حساب كاتب مدير اعمال سهيلة كيما انا و يدير فالمشاكل تعيشو ديرولو حل رتويت #SouhilaBenLachhab @souhilabintarab,خاو+ت+ي كاين حساب كاتب مدير اعمال سهيل+ة كيما انا و يدير ف+ال+مشاكل تعيش+و دير+و+ل+و حل رتويت #SouhilaBenLachhab @souhilabintarab,NOUN+NSUFF+PRON ADJ NOUN NOUN NOUN NOUN NOUN+NSUFF ADV PRON CONJ V PREP+DET+NOUN V+PRON V+PRON+PREP+PRON NOUN V HASH MENTION,18
Maghrebi,5B,#ChantalGeagea خرجتي واش ربحتي يا عيشة قنديشة غي تبهدايل رانا وراك وراك على كلام لي قولتيه لالاك,#ChantalGeagea خرج+تي واش ربح+تي يا عيش+ة قنديش+ة غي تبهدايل را+نا ورا+ك ورا+ك على كلام لي قول+تي+ه لالا+ك,HASH V+PRON PART V+PRON PART NOUN+NSUFF NOUN+NSUFF NOUN NOUN PART+PRON NOUN+PRON NOUN+PRON PREP NOUN PART V+PRON+PRON NOUN+PRON,17
